DURACAO;AVL EIXO X;AVL EIXO Y;AVL EIXO Z
0;-0.011;-0.022;0.004
20;-0.011;-0.022;0.004
60;-0.011;-0.022;0.004
100;-0.008;-0.015;-0.004
140;-0.007;-0.005;-0.005
160;-0.008;-0.012;-0.004
200;-0.005;-0.012;-0.008
240;-0.014;-0.015;-0.005
280;-0.012;-0.013;-0.008
320;0.005;-0.011;-0.013
340;-0.012;-0.024;-0.002
380;-0.005;-0.005;-0.004
420;-0.002;0.001;0.001
440;-0.009;-0.023;0.000
480;0.001;-0.007;-0.004
520;0.001;-0.004;-0.001
560;0.007;0.001;0.000
600;0.002;-0.004;-0.003
640;0.010;-0.002;0.004
680;0.009;-0.001;0.004
720;0.007;0.001;0.003
760;0.007;0.002;0.007
800;0.008;-0.003;0.007
840;0.007;-0.004;0.007
880;0.006;-0.003;0.006
900;0.007;-0.003;0.006
940;0.004;-0.005;0.004
980;0.003;-0.001;0.004
1000;0.002;0.000;0.004
1040;0.002;-0.001;0.004
1080;0.004;0.001;0.005
1100;0.001;-0.001;0.005
1140;0.002;0.004;0.002
1180;0.003;0.002;0.007
1220;0.007;0.001;0.008
1260;0.005;0.000;0.000
1300;-0.002;-0.001;-0.002
1340;-0.007;0.007;0.000
1380;-0.007;0.012;0.009
1420;0.001;-0.001;0.010
1460;0.016;-0.001;0.010
1500;0.004;-0.009;0.005
1540;0.005;0.001;0.002
1580;-0.003;-0.009;-0.004
1620;-0.007;0.007;-0.009
1660;-0.015;0.001;-0.013
1680;-0.017;0.003;-0.016
1720;-0.015;0.004;-0.014
1760;-0.005;0.002;-0.010
1800;-0.005;-0.004;-0.004
1840;-0.001;-0.010;-0.001
1880;-0.007;-0.004;-0.001
1920;-0.006;-0.007;-0.002
1960;-0.002;-0.002;-0.006
1980;-0.003;-0.004;-0.004
2020;0.001;0.007;0.005
2060;0.004;-0.001;0.004
2100;0.009;-0.002;0.000
2140;0.009;-0.004;0.004
2180;0.010;-0.003;0.002
2220;0.007;-0.002;0.001
2260;0.009;0.001;0.002
2300;0.010;-0.005;0.007
2340;0.007;0.004;0.003
2380;0.007;-0.003;0.006
2420;0.010;-0.001;0.008
2460;0.011;-0.006;0.005
2500;0.009;-0.003;0.004
2540;0.013;-0.001;0.002
2580;0.012;-0.007;0.001
2620;0.016;-0.004;-0.001
2660;0.018;-0.006;-0.005
2700;0.018;0.004;-0.010
2740;0.007;0.026;-0.018
2780;0.002;0.008;-0.013
2820;0.002;-0.002;-0.013
2860;-0.002;0.009;-0.028
2900;-0.010;0.012;-0.029
2940;-0.024;0.015;-0.025
2980;-0.037;0.022;-0.034
3020;-0.045;0.037;-0.047
3040;-0.048;0.056;-0.051
3080;-0.051;0.067;-0.045
3120;-0.074;0.043;-0.030
3160;-0.131;0.054;-0.014
3200;-0.208;0.119;0.015
3240;-0.282;0.060;0.042
3280;-0.372;0.008;0.045
3320;-0.502;-0.057;0.034
3340;-0.573;-0.095;0.030
3380;-0.793;-0.159;0.016
3420;-0.935;-0.005;0.009
3460;-1.140;-0.119;-0.001
3500;-1.365;0.031;-0.053
3540;-1.523;0.004;-0.081
3580;-1.556;0.057;-0.157
3620;-1.395;0.247;-0.139
3660;-1.272;-0.125;-0.119
3700;-1.067;-0.023;-0.181
3740;-0.887;-0.001;-0.107
3780;-0.693;-0.073;-0.084
3820;-0.486;-0.082;-0.046
3840;-0.406;-0.066;-0.019
3880;-0.258;-0.119;-0.007
3920;-0.070;-0.104;-0.023
3960;0.056;-0.104;0.030
4000;0.231;-0.062;0.042
4040;0.402;0.006;0.051
4080;0.535;-0.108;0.096
4120;0.635;0.012;0.112
4160;0.729;0.057;0.080
4200;0.800;0.095;0.024
4220;0.845;0.155;0.001
4260;0.916;0.305;0.000
4300;0.907;0.266;0.014
4340;0.804;0.125;0.022
4380;0.723;-0.021;-0.046
4420;0.630;-0.139;-0.024
4460;0.563;-0.147;-0.020
4500;0.511;-0.139;-0.025
4540;0.421;-0.276;-0.053
4580;0.367;-0.494;-0.079
4620;0.346;-0.531;-0.109
4640;0.359;-0.491;-0.133
4680;0.337;-0.265;-0.148
4720;0.352;-0.112;-0.142
4760;0.382;-0.008;-0.202
4800;0.394;0.156;-0.232
4840;0.197;0.551;0.023
4880;0.219;-0.520;0.061
4920;0.214;0.027;0.140
4960;0.162;-0.054;0.059
5000;0.108;-0.258;0.093
5040;0.108;-0.396;0.073
5060;0.131;-0.337;0.046
5100;0.136;-0.240;0.016
5140;0.076;-0.192;-0.012
5180;0.061;-0.148;-0.022
5200;0.038;-0.123;-0.024
5240;0.022;0.019;-0.061
5280;0.002;0.084;-0.022
5300;-0.003;0.108;-0.004
5340;-0.010;0.139;0.031
5380;0.017;0.139;0.062
5400;0.033;0.115;0.090
5440;0.081;0.072;0.133
5480;0.154;0.095;0.076
5520;0.264;0.169;0.053
5560;0.341;0.393;-0.043
5600;0.531;0.083;0.001
5640;0.290;0.166;0.078
5680;0.236;0.101;-0.092
5720;0.164;0.230;-0.167
5760;0.075;0.346;-0.037
5800;0.047;0.297;0.079
5840;-0.012;0.141;0.058
5880;-0.037;0.151;0.017
5920;-0.076;0.127;-0.007
5960;-0.093;0.090;-0.043
6000;-0.102;0.001;-0.058
6040;-0.072;0.015;-0.086
6080;-0.008;0.068;-0.125
6120;0.047;0.071;-0.144
6160;0.124;-0.066;-0.026
6200;0.199;-0.080;-0.027
6240;-0.075;0.277;0.229
6280;0.263;-0.240;0.471
6320;0.175;-0.142;0.166
6360;0.034;0.177;0.104
6400;-0.031;0.337;0.216
6440;-0.049;-0.117;0.147
