DURACAO;AVL EIXO X;AVL EIXO Y;AVL EIXO Z
0;-0.074;-0.012;0.007
40;-0.074;-0.012;0.007
80;-0.032;-0.012;-0.003
120;-0.014;-0.002;-0.007
160;0.006;0.002;-0.007
200;-0.017;-0.005;-0.007
240;-0.010;-0.004;-0.006
280;0.015;0.001;-0.007
320;0.003;0.000;-0.007
360;-0.001;-0.001;-0.012
400;0.008;0.001;-0.006
440;-0.002;-0.003;-0.003
460;-0.005;-0.003;-0.002
500;0.001;0.001;0.001
540;0.002;-0.005;0.001
560;-0.002;-0.009;0.003
600;-0.004;-0.007;0.005
640;0.010;0.000;0.010
680;0.002;-0.020;0.005
720;0.023;0.006;0.020
760;-0.005;-0.011;0.010
800;0.022;0.000;0.007
840;-0.006;-0.004;0.009
880;-0.015;0.005;0.006
920;-0.027;0.005;0.007
960;-0.030;0.005;0.011
1000;-0.033;0.001;0.011
1040;-0.021;0.004;0.008
1080;-0.021;-0.001;0.011
1120;-0.018;0.003;0.007
1160;-0.011;0.000;0.003
1200;-0.007;0.001;0.002
1240;-0.004;0.001;0.001
1280;0.000;0.002;-0.001
1320;0.002;0.007;0.001
1360;0.016;0.006;0.002
1400;0.021;0.005;0.002
1440;0.007;-0.012;0.000
1480;0.037;0.005;-0.004
1520;0.018;0.001;0.000
1560;0.018;0.006;0.001
1600;0.005;0.001;-0.004
1640;0.005;0.001;0.001
1680;0.009;0.001;-0.002
1720;0.001;0.000;-0.002
1760;0.013;0.002;0.001
1800;0.011;-0.001;-0.002
1840;0.003;-0.002;-0.002
1880;0.015;-0.002;-0.002
1920;0.007;0.002;-0.002
1940;-0.001;-0.001;-0.003
1980;0.011;0.002;-0.002
2000;-0.013;0.003;0.002
2040;0.031;0.002;-0.005
2080;0.032;0.000;0.002
2120;-0.024;-0.007;0.002
2160;0.011;0.002;-0.001
2200;0.001;0.004;0.002
2240;-0.015;0.004;-0.003
2280;-0.002;0.005;0.001
2320;0.009;0.004;-0.001
2360;-0.009;-0.001;0.002
2400;-0.001;0.001;0.004
2440;0.004;0.001;0.007
2480;-0.005;-0.004;0.004
2520;-0.002;-0.002;0.004
2560;0.005;-0.001;0.001
2600;-0.003;-0.001;0.001
2640;0.005;0.000;-0.002
2680;-0.006;0.009;0.002
2720;0.024;0.001;-0.002
2760;0.016;0.001;0.000
2800;-0.009;-0.009;-0.002
2840;0.027;0.004;-0.003
2880;0.001;-0.004;0.000
2920;-0.003;-0.002;-0.002
2960;-0.001;-0.003;-0.002
3000;0.006;-0.001;-0.001
3040;0.001;-0.004;-0.002
3080;0.008;0.001;-0.004
3120;0.019;0.002;0.001
3160;0.009;-0.002;0.000
3200;0.020;-0.001;0.001
3240;0.032;-0.001;0.001
3280;0.030;0.003;0.002
3320;0.032;0.004;0.000
3360;0.035;0.009;0.000
3400;0.052;0.014;-0.009
3440;0.090;0.035;-0.010
3480;0.020;0.026;-0.009
3520;-0.034;0.087;-0.040
3560;-0.063;0.073;-0.031
3600;-0.275;0.056;-0.081
3640;-0.450;0.065;-0.115
3680;-0.643;0.034;-0.082
3720;-0.861;0.013;-0.047
3760;-1.048;0.001;-0.057
3800;-1.376;-0.079;-0.023
