DURACAO;AVL EIXO X;AVL EIXO Y;AVL EIXO Z
0;-0.010;0.026;-0.015
40;-0.010;0.026;-0.015
60;-0.010;0.026;-0.015
100;-0.009;0.003;-0.011
140;-0.014;-0.001;-0.012
160;-0.015;-0.003;-0.010
200;-0.017;-0.001;-0.008
240;-0.012;-0.001;-0.006
260;-0.013;0.004;-0.007
300;-0.008;0.004;-0.005
340;-0.007;0.016;-0.009
380;-0.008;-0.003;-0.009
400;-0.011;0.001;-0.007
440;-0.002;0.011;-0.009
480;-0.007;0.007;-0.008
520;-0.009;-0.009;-0.002
560;-0.006;-0.021;0.002
600;-0.005;-0.042;0.015
640;-0.031;-0.013;-0.005
680;-0.004;-0.036;-0.005
720;-0.012;0.019;-0.009
760;-0.012;-0.009;-0.007
800;-0.010;0.002;-0.005
820;-0.008;-0.002;-0.007
860;-0.008;0.001;-0.007
900;-0.007;0.001;-0.005
940;-0.007;0.001;-0.004
960;-0.009;-0.001;-0.004
1000;-0.006;0.003;-0.009
1040;-0.010;-0.001;-0.009
1080;-0.008;0.010;-0.005
1120;-0.005;-0.002;-0.004
1140;-0.004;0.003;-0.002
1180;-0.002;-0.004;0.000
1220;-0.003;-0.001;-0.001
1260;-0.002;-0.002;0.001
1300;-0.005;-0.005;-0.001
1340;-0.005;0.005;0.001
1380;-0.005;-0.001;-0.001
1420;-0.005;0.002;0.001
1460;-0.007;-0.001;0.001
1500;-0.007;0.009;0.001
1540;-0.004;0.007;0.000
1580;-0.007;0.006;0.001
1620;-0.008;0.002;-0.001
1640;-0.007;0.004;0.000
1680;-0.007;0.003;0.002
1720;-0.007;0.004;0.002
1760;-0.007;0.002;0.002
1800;-0.006;0.005;0.003
1840;-0.002;0.003;0.001
1880;-0.007;-0.001;0.000
1920;-0.004;0.005;-0.004
1960;-0.011;0.011;-0.004
2000;-0.002;-0.001;-0.004
2040;-0.005;0.002;-0.003
2080;-0.003;-0.003;-0.004
2120;-0.004;0.002;-0.005
2160;-0.005;0.002;-0.007
2200;-0.007;0.001;-0.009
2240;-0.006;0.005;-0.006
2280;-0.010;0.001;-0.008
2320;-0.007;0.003;-0.009
2360;-0.008;-0.001;-0.009
2400;-0.007;-0.001;-0.011
2440;-0.007;-0.002;-0.010
2480;-0.005;-0.003;-0.009
2520;-0.007;0.002;-0.010
2560;-0.007;-0.001;-0.009
2600;-0.010;0.002;-0.008
2640;-0.007;0.004;-0.009
2680;-0.009;0.000;-0.010
2720;-0.005;0.005;-0.007
2760;-0.004;-0.004;-0.007
2800;-0.008;0.002;-0.009
2840;-0.006;0.005;-0.010
2880;-0.005;0.005;-0.009
2920;-0.005;0.004;-0.005
2940;-0.007;0.007;-0.004
2980;-0.001;-0.005;-0.005
3020;-0.009;-0.007;-0.007
3040;-0.008;-0.004;-0.008
3080;-0.008;-0.001;-0.007
3120;-0.022;0.000;-0.012
3140;-0.029;0.005;-0.014
3180;-0.046;0.001;-0.018
3220;-0.072;0.006;-0.025
3260;-0.095;-0.012;-0.026
3300;-0.123;-0.014;-0.037
3320;-0.139;-0.007;-0.044
3359;-0.130;-0.009;-0.048
3399;-0.174;-0.009;-0.057
3439;-0.209;-0.034;-0.054
3479;-0.274;-0.036;-0.044
3519;-0.298;-0.074;-0.050
3559;-0.348;-0.099;-0.085
3599;-0.461;-0.068;-0.100
3639;-0.556;-0.050;-0.100
3679;-0.631;-0.049;-0.109
3719;-0.705;-0.053;-0.101
3739;-0.742;-0.054;-0.092
3779;-0.824;-0.129;-0.100
3819;-0.931;-0.166;-0.082
3839;-0.911;-0.177;-0.086
3879;-0.992;-0.170;-0.062
3919;-1.065;-0.134;-0.006
3959;-1.033;-0.231;0.013
3999;-1.159;-0.219;0.053
4039;-1.204;-0.200;0.078
4079;-1.147;-0.158;0.042
4119;-1.097;-0.189;-0.014
4139;-1.064;-0.147;-0.043
4179;-1.054;-0.079;-0.072
4219;-0.949;0.020;-0.019
4259;-0.831;0.018;0.007
4299;-0.674;0.015;-0.076
4339;-0.576;0.063;-0.077
4379;-0.467;0.063;-0.072
4419;-0.296;0.064;-0.101
4459;-0.117;0.129;-0.134
4499;0.002;0.111;-0.127
4519;0.064;0.065;-0.124
4559;0.192;0.008;-0.127
4599;0.285;-0.036;-0.159
4639;0.358;-0.038;-0.150
4679;0.385;-0.010;-0.148
4719;0.447;-0.072;-0.139
4759;0.596;-0.101;-0.109
4799;0.759;-0.151;-0.107
4839;0.850;-0.119;-0.086
4879;0.923;-0.141;-0.054
4919;0.957;-0.246;-0.002
4959;0.920;-0.348;0.007
4999;0.914;-0.183;-0.057
5039;0.863;-0.178;-0.065
5079;0.885;-0.453;-0.010
5119;0.734;-0.389;-0.018
5159;0.566;-0.150;-0.001
5199;0.503;-0.161;0.035
5239;0.511;-0.239;0.079
5279;0.825;-0.706;0.037
5319;0.742;-0.713;0.075
5359;0.793;-0.776;0.214
5399;0.819;-0.695;0.189
5439;0.817;-0.537;0.233
5479;0.681;0.275;0.193
5519;0.833;0.035;-0.371
5539;0.751;-0.002;-0.216
5579;0.456;0.139;0.007
5619;0.616;-0.271;-0.114
5659;0.461;-0.202;-0.252
5699;0.420;0.091;-0.113
5739;0.393;0.183;0.045
5779;0.246;0.360;0.097
5819;0.073;0.443;0.097
5859;0.162;0.345;0.106
5899;0.241;0.282;0.033
5939;0.185;0.268;0.030
5979;0.241;0.266;-0.038
6019;0.164;0.274;-0.216
6059;0.046;0.283;-0.217
6099;0.049;0.214;-0.172
6139;-0.506;0.231;0.062
6179;-0.335;0.077;0.003
6219;0.227;-0.148;0.184
6259;-0.115;0.544;-0.027
6299;-0.101;0.305;0.075
6339;0.250;-0.573;0.007
6379;0.170;-0.602;-0.135
6419;-0.063;-0.341;-0.031
6459;-0.169;-0.420;0.078
6499;-0.221;-0.417;0.034
6539;-0.228;-0.304;0.062
6579;-0.053;-0.379;0.063
6619;-0.004;-0.393;0.098
6659;0.071;-0.331;0.220
6699;0.325;-0.200;0.295
6739;0.293;-0.354;0.205
6779;0.109;0.391;-0.017
6819;0.223;0.033;-0.283
6859;-0.346;0.065;0.133
6899;-0.056;-0.163;-0.133
6939;0.162;-0.113;-0.256
6979;0.213;0.388;0.078
7019;-0.036;0.495;0.044
7059;-0.096;0.341;-0.036
7099;-0.025;0.329;-0.056
7139;-0.032;0.266;-0.114
7179;0.054;0.119;-0.181
7219;0.140;-0.070;-0.209
7259;0.167;-0.075;-0.258
7299;-0.039;-0.067;-0.238
7339;0.139;-0.056;-0.226
7379;0.535;0.266;-0.119
7419;0.269;0.362;-0.026
7459;-0.720;0.630;0.056
7499;0.109;0.203;0.048
7519;0.202;0.210;0.006
