DURACAO;AVL EIXO X;AVL EIXO Y;AVL EIXO Z
0;0.002;0.001;-0.001
40;0.002;0.001;-0.001
80;0.027;0.006;-0.001
120;0.027;0.008;0.001
140;0.021;0.006;0.002
180;0.026;0.008;0.005
220;0.028;-0.001;0.007
240;0.029;0.000;0.007
280;0.027;0.007;0.005
320;0.029;0.009;0.002
360;0.028;0.002;0.005
400;0.033;-0.001;0.007
440;0.025;0.004;0.009
460;0.023;0.006;0.007
500;0.020;0.011;0.004
540;0.017;0.007;0.004
580;0.017;0.010;0.004
620;0.017;0.012;0.002
660;0.016;0.013;0.000
700;0.016;0.009;0.001
740;0.016;0.006;0.001
780;0.016;0.007;-0.002
820;0.020;0.006;-0.002
860;0.018;0.005;-0.001
900;0.011;0.002;-0.001
940;0.002;0.010;0.001
980;0.006;0.009;0.000
1020;0.009;0.001;-0.002
1060;0.007;0.001;-0.002
1100;0.001;0.002;-0.002
1140;-0.004;0.001;-0.001
1180;-0.003;-0.001;-0.002
1220;-0.024;-0.001;-0.007
1260;-0.028;-0.004;-0.004
1300;-0.029;-0.009;-0.007
1340;-0.031;-0.005;-0.005
1380;-0.029;-0.009;-0.004
1420;-0.027;-0.015;-0.003
1460;-0.028;-0.013;-0.005
1500;-0.028;-0.011;-0.006
1540;-0.027;-0.012;-0.007
1580;-0.023;-0.009;-0.008
1620;-0.021;-0.009;-0.009
1660;-0.023;-0.012;-0.012
1700;-0.023;-0.009;-0.014
1740;-0.011;-0.016;-0.012
1780;-0.010;-0.026;-0.013
1820;-0.013;-0.022;-0.012
1860;-0.015;-0.022;-0.009
1900;-0.009;-0.019;-0.004
1940;-0.008;-0.017;-0.010
1980;-0.013;-0.016;-0.010
2020;-0.012;-0.018;-0.001
2060;-0.009;-0.032;-0.004
2100;-0.020;-0.031;-0.004
2140;-0.011;-0.022;-0.004
2180;-0.009;-0.013;-0.007
2220;-0.013;-0.011;-0.010
2260;-0.017;-0.002;-0.018
2300;-0.022;0.004;-0.015
2340;-0.035;-0.011;-0.014
2380;-0.037;-0.011;-0.018
2420;-0.039;-0.007;-0.019
2460;-0.054;-0.004;-0.014
2500;-0.051;-0.008;-0.012
2540;-0.042;-0.007;-0.010
2580;-0.029;-0.010;-0.008
2620;-0.018;-0.013;-0.012
2660;-0.015;-0.007;-0.015
2700;-0.014;-0.001;-0.015
2740;-0.010;-0.007;-0.010
2780;-0.006;-0.008;-0.007
2820;-0.002;-0.010;-0.005
2860;-0.007;-0.009;-0.003
2900;-0.020;-0.010;-0.005
2940;-0.027;-0.009;-0.002
2980;-0.023;-0.002;-0.004
3020;-0.018;-0.006;-0.003
3060;-0.018;0.001;-0.006
3100;-0.012;0.009;-0.002
3140;-0.004;0.005;-0.003
3180;0.001;-0.002;-0.002
3220;-0.001;-0.002;-0.002
3260;-0.014;0.004;-0.004
3300;-0.011;-0.002;0.002
3340;-0.009;0.000;0.001
3380;-0.011;-0.001;-0.001
3420;-0.015;-0.005;-0.001
3460;-0.018;-0.007;0.001
3500;-0.013;0.001;-0.001
3540;-0.008;0.004;-0.001
3580;0.002;0.007;-0.002
3620;-0.001;-0.005;0.004
3660;0.004;-0.004;0.005
3700;0.009;0.001;0.003
3740;0.013;0.002;0.001
3780;0.014;-0.004;-0.001
3820;0.012;-0.008;0.003
3860;0.024;-0.001;0.001
3900;0.031;-0.009;0.002
3920;0.010;-0.004;-0.001
3960;-0.035;0.024;-0.001
4000;-0.116;0.054;0.005
4040;-0.219;0.120;-0.013
4080;-0.338;0.131;-0.018
4120;-0.466;0.075;-0.014
4160;-0.577;0.063;-0.053
4200;-0.662;0.078;-0.103
4240;-0.825;0.048;-0.143
4280;-0.975;0.067;-0.177
4320;-1.084;0.082;-0.197
4360;-1.202;0.060;-0.244
4400;-1.288;0.107;-0.238
4440;-1.418;0.093;-0.252
4480;-1.428;0.101;-0.261
4520;-1.380;0.065;-0.297
4560;-1.303;0.090;-0.330
4600;-1.219;0.023;-0.334
4640;-1.126;-0.016;-0.304
4680;-1.031;-0.015;-0.266
4720;-0.971;-0.003;-0.236
4760;-0.895;-0.003;-0.214
4800;-0.798;-0.084;-0.183
4840;-0.638;-0.164;-0.181
4880;-0.431;-0.207;-0.160
4920;-0.269;-0.202;-0.151
4960;-0.095;-0.183;-0.100
5000;0.075;-0.206;-0.045
5040;0.215;-0.243;-0.004
5080;0.322;-0.243;0.015
5120;0.447;-0.237;0.035
5160;0.576;-0.233;0.080
5200;0.652;-0.211;0.089
5240;0.735;-0.128;0.075
5280;0.808;-0.029;0.070
5320;0.897;0.010;0.086
5360;1.012;-0.042;0.111
5400;1.081;-0.092;0.112
5440;1.117;-0.159;0.103
5480;1.134;-0.130;0.054
5520;1.139;-0.109;0.032
5560;1.112;-0.089;0.027
5580;1.087;-0.099;0.016
5620;1.055;-0.078;-0.018
5660;0.950;-0.035;-0.044
5700;0.868;-0.020;-0.054
5740;0.795;-0.078;-0.074
5780;0.750;-0.112;-0.078
5820;0.635;-0.034;-0.078
5860;0.499;0.059;-0.060
5900;0.400;0.109;-0.024
5940;0.323;0.078;-0.019
5980;0.271;0.104;-0.042
6020;0.174;0.213;-0.090
6060;0.060;0.312;-0.108
6100;-0.075;0.283;-0.062
6140;-0.181;0.131;-0.053
6180;-0.219;0.150;-0.082
6220;-0.241;0.160;-0.075
6260;-0.173;0.114;-0.043
6300;-0.097;0.037;0.011
6320;-0.067;-0.026;0.047
6360;0.000;-0.093;0.128
6400;0.058;-0.254;0.166
6440;0.153;-0.360;0.205
6480;0.128;-0.250;0.173
6520;0.159;-0.153;0.123
6540;0.194;-0.047;0.137
6580;0.202;-0.170;0.190
6620;0.192;-0.214;0.148
