DURACAO;AVL EIXO X;AVL EIXO Y;AVL EIXO Z
0;0.020;-0.015;-0.006
40;0.020;-0.015;-0.006
80;0.018;-0.020;-0.005
120;0.016;-0.016;-0.006
160;0.010;-0.010;-0.005
200;0.008;0.000;-0.006
240;0.005;0.004;-0.006
280;0.004;0.007;-0.004
300;0.001;0.005;-0.003
340;0.001;0.007;-0.001
380;-0.001;0.007;0.002
420;-0.002;0.001;0.004
460;-0.001;0.005;0.004
500;-0.008;0.001;0.004
540;-0.003;0.006;0.003
580;-0.002;0.004;0.004
620;-0.001;0.002;0.004
660;-0.004;0.007;0.002
700;-0.006;0.010;0.004
740;-0.004;0.004;0.002
780;-0.005;0.003;0.001
820;-0.002;0.005;0.003
860;-0.004;0.003;0.002
900;-0.005;0.008;0.002
940;-0.006;0.011;0.002
980;-0.010;0.008;0.003
1020;-0.010;0.007;0.001
1060;-0.012;0.006;0.002
1100;-0.011;0.007;0.001
1140;-0.010;0.008;0.002
1180;-0.008;0.008;0.002
1220;-0.004;0.006;0.004
1260;-0.001;0.004;0.002
1300;0.001;0.002;-0.002
1340;-0.003;0.001;0.000
1380;0.002;0.007;0.000
1420;0.001;0.004;0.002
1460;0.005;-0.002;0.004
1500;0.002;-0.002;0.003
1540;0.010;-0.004;0.001
1580;0.009;-0.007;0.001
1600;0.009;-0.012;-0.001
1640;0.009;-0.001;0.000
1680;0.006;0.004;-0.001
1720;0.005;-0.003;-0.001
1760;0.008;-0.003;-0.001
1800;0.005;-0.009;-0.002
1840;0.005;-0.013;-0.002
1880;0.004;-0.012;-0.001
1920;0.007;-0.013;-0.001
1960;0.005;-0.008;-0.001
2000;0.006;-0.011;-0.002
2040;0.005;-0.005;-0.002
2080;0.009;-0.012;-0.002
2120;0.008;-0.007;-0.005
2160;0.006;-0.009;-0.005
2200;0.013;-0.005;-0.002
2240;0.007;-0.008;-0.002
2280;0.013;-0.011;-0.002
2320;0.010;-0.012;-0.004
2360;0.009;-0.009;-0.004
2400;0.009;-0.003;-0.004
2440;0.009;-0.010;-0.007
2460;0.005;-0.006;-0.006
2500;-0.008;0.003;-0.010
2540;-0.037;0.003;-0.020
2580;-0.074;0.031;-0.032
2620;-0.112;0.035;-0.048
2660;-0.175;0.011;-0.054
2700;-0.258;-0.009;-0.060
2740;-0.367;-0.009;-0.074
2760;-0.418;-0.009;-0.078
2800;-0.524;-0.025;-0.090
2840;-0.622;-0.075;-0.095
2880;-0.752;-0.121;-0.097
2920;-0.802;-0.151;-0.101
2960;-0.930;-0.236;-0.100
3000;-1.073;-0.220;-0.108
3040;-1.101;-0.135;-0.171
3080;-1.155;-0.031;-0.233
3120;-1.137;-0.075;-0.244
3160;-0.966;-0.145;-0.173
3180;-0.875;-0.140;-0.120
3220;-0.621;-0.090;-0.053
3240;-0.504;-0.085;-0.036
3280;-0.245;-0.047;-0.015
3320;-0.039;-0.062;0.035
3360;0.160;-0.095;0.094
3400;0.296;-0.093;0.153
3440;0.397;-0.119;0.175
3480;0.467;-0.109;0.199
3520;0.609;-0.077;0.199
3560;0.755;-0.049;0.195
3600;0.900;0.005;0.189
3640;1.007;-0.030;0.156
3680;1.092;0.042;0.087
3720;1.116;0.086;0.047
3760;1.078;0.137;0.031
3800;0.955;0.101;0.048
3840;0.828;0.116;0.046
3860;0.789;0.140;0.030
3900;0.662;0.221;0.000
3940;0.494;0.291;-0.017
3980;0.297;0.297;-0.015
4020;0.181;0.171;0.014
4060;0.185;-0.005;0.016
4100;0.106;-0.049;0.004
4140;0.034;-0.104;0.007
4160;-0.011;-0.066;0.028
4200;0.020;-0.143;0.071
4240;0.029;-0.311;0.135
4280;0.024;-0.396;0.171
4320;0.068;-0.320;0.210
4360;0.043;-0.225;0.244
4400;0.104;-0.304;0.246
4440;0.067;-0.276;0.190
4460;0.109;-0.141;0.211
4500;0.354;0.079;0.197
4540;0.144;0.073;0.227
4580;0.062;-0.223;0.259
4620;0.310;-0.159;0.151
4640;0.410;-0.222;0.073
4680;0.216;-0.239;0.054
4720;0.016;-0.169;0.034
4760;-0.020;-0.351;-0.030
4800;-0.089;-0.246;-0.052
4840;-0.150;-0.148;-0.049
