DURACAO;AVL EIXO X;AVL EIXO Y;AVL EIXO Z
0;0.001;-0.013;0.005
40;0.001;-0.013;0.005
80;0.013;-0.007;0.002
120;0.010;-0.002;0.005
160;0.012;-0.002;0.007
200;0.012;0.001;0.006
240;0.010;0.002;0.002
280;0.004;0.004;0.004
320;0.005;0.001;0.003
360;0.003;0.001;0.007
400;0.002;-0.001;0.002
440;0.000;0.001;0.000
480;0.002;-0.006;-0.001
520;0.002;-0.002;-0.001
560;0.000;-0.004;-0.002
600;-0.005;-0.006;-0.002
640;-0.004;-0.002;-0.004
680;-0.006;0.003;-0.005
720;-0.006;-0.006;0.000
760;-0.003;-0.004;-0.005
800;-0.006;-0.001;-0.002
840;-0.002;-0.007;-0.004
880;-0.003;-0.004;-0.004
920;-0.004;-0.007;-0.002
960;-0.002;0.001;-0.004
1000;0.000;-0.004;-0.002
1040;-0.001;-0.002;-0.004
1080;-0.001;-0.001;-0.001
1120;-0.002;-0.002;-0.002
1160;-0.002;-0.001;-0.003
1200;0.001;-0.002;0.000
1240;-0.002;0.000;0.001
1280;-0.003;0.000;0.001
1320;-0.007;0.001;0.000
1360;-0.009;-0.001;0.001
1400;-0.009;-0.001;0.001
1440;-0.009;0.002;0.003
1480;-0.007;-0.001;0.001
1520;-0.010;0.001;-0.003
1560;-0.007;0.002;-0.002
1600;-0.013;-0.004;0.002
1640;-0.006;0.001;-0.002
1680;-0.005;-0.004;-0.004
1720;-0.004;-0.007;-0.004
1760;-0.002;-0.004;-0.005
1800;-0.001;-0.002;-0.006
1840;0.002;0.000;-0.007
1860;0.003;0.002;-0.008
1900;0.002;-0.004;-0.005
1940;0.004;-0.002;-0.005
1980;0.004;-0.001;-0.005
2020;0.003;-0.002;-0.006
2060;0.001;-0.004;-0.004
2100;0.001;-0.002;-0.002
2140;-0.002;-0.004;-0.003
2180;-0.005;-0.001;-0.002
2220;-0.007;0.001;-0.002
2240;-0.005;-0.002;-0.002
2280;-0.008;0.000;-0.001
2320;-0.013;0.004;-0.002
2340;-0.015;0.001;-0.002
2380;-0.015;-0.002;0.001
2420;-0.018;-0.002;-0.003
2460;-0.022;-0.002;-0.001
2500;-0.019;-0.004;0.005
2540;-0.020;0.001;-0.002
2580;-0.027;-0.004;-0.002
2620;-0.034;-0.004;-0.003
2660;-0.043;0.001;-0.005
2700;-0.060;-0.004;-0.005
2740;-0.074;0.010;-0.009
2780;-0.099;-0.007;-0.007
2820;-0.119;-0.009;-0.007
2860;-0.142;-0.010;-0.005
2900;-0.142;-0.026;0.000
2940;-0.152;-0.022;-0.010
2980;-0.174;-0.024;-0.023
3020;-0.225;-0.012;-0.020
3060;-0.261;-0.028;-0.010
3080;-0.279;-0.032;-0.006
3120;-0.327;-0.041;-0.006
3160;-0.392;-0.049;-0.001
3200;-0.465;-0.050;0.005
3240;-0.536;-0.061;0.002
3280;-0.608;-0.078;0.001
3320;-0.682;-0.080;0.000
3360;-0.765;-0.106;0.035
3400;-0.847;-0.101;0.045
3440;-0.951;-0.056;0.051
3480;-1.010;-0.034;0.049
3520;-1.113;-0.050;0.026
3560;-1.153;-0.045;0.038
3600;-1.103;-0.100;0.012
3640;-0.978;-0.065;0.017
3680;-0.827;-0.035;0.082
3700;-0.740;-0.009;0.080
3740;-0.411;-0.035;0.060
3780;-0.169;-0.038;0.060
3820;0.014;-0.029;0.063
3860;0.191;-0.046;0.051
3900;0.349;-0.073;0.063
3920;0.414;-0.045;0.060
3960;0.543;-0.012;0.049
3980;0.593;-0.010;0.034
4020;0.665;-0.049;0.009
4060;0.766;-0.044;-0.024
4100;0.836;-0.055;-0.048
4140;0.907;-0.049;-0.084
4180;0.956;-0.043;-0.100
4220;0.946;-0.049;-0.095
4260;0.932;-0.027;-0.075
4300;0.887;0.026;-0.072
4320;0.852;0.044;-0.078
4360;0.793;0.084;-0.096
4400;0.748;0.035;-0.128
4440;0.776;0.044;-0.147
4480;0.784;0.031;-0.136
4520;0.796;0.071;-0.082
4560;0.706;0.043;-0.073
4600;0.593;0.057;-0.089
4640;0.461;0.073;-0.027
4680;0.264;0.244;-0.046
4720;0.173;0.104;-0.112
4760;0.159;-0.038;-0.163
4800;0.099;0.010;-0.213
4840;0.002;0.150;-0.189
4880;-0.006;0.115;-0.139
4920;-0.029;0.118;-0.105
4960;-0.067;0.154;-0.052
5000;-0.109;0.069;0.003
5040;-0.106;0.007;0.065
5060;-0.032;-0.053;0.137
5100;0.067;-0.265;0.276
5140;0.197;-0.316;0.244
5180;0.374;-0.173;-0.074
5220;0.352;-0.109;0.013
5260;0.420;-0.454;0.062
5300;0.286;-0.720;-0.030
5340;0.045;-0.594;0.051
5380;0.058;-0.337;0.119
5420;0.024;-0.254;0.207
5460;-0.045;-0.147;0.189
5500;-0.044;-0.138;0.193
5520;-0.044;-0.084;0.188
5560;-0.092;0.036;0.097
5600;-0.016;0.095;0.038
5640;0.037;0.211;-0.051
5680;0.046;0.249;-0.128
5720;0.001;0.211;-0.136
5760;-0.019;-0.053;-0.127
5800;0.156;0.334;-0.147
5840;0.306;0.190;0.200
5880;0.264;0.370;-0.002
5920;0.296;0.751;0.010
5940;0.151;0.794;0.114
5980;-0.144;0.552;0.039
6020;0.013;0.034;-0.102
6060;0.088;0.051;-0.175
6100;0.003;0.106;-0.164
6140;-0.009;0.020;-0.137
6180;0.004;-0.096;-0.112
6220;-0.058;-0.151;-0.002
6260;-0.042;-0.296;0.122
6300;-0.012;-0.370;0.231
6340;0.057;-0.337;0.251
6380;0.017;-0.230;0.184
6420;0.184;-0.152;0.080
6460;0.392;-0.380;-0.110
6500;0.245;-0.250;-0.117
6520;0.130;-0.290;-0.068
6560;-0.110;-0.622;-0.065
6600;-0.329;-0.346;-0.090
6640;-0.241;0.001;0.152
6680;-0.223;-0.002;0.217
6720;-0.204;-0.026;0.212
6760;-0.201;0.040;0.120
6800;-0.197;0.068;0.013
6840;-0.142;0.144;-0.084
6880;-0.072;0.189;-0.144
6920;-0.010;0.209;-0.195
6960;-0.007;0.128;-0.167
7000;-0.008;0.115;-0.090
7040;0.159;0.348;-0.013
7080;0.298;0.415;0.023
7120;0.405;0.398;0.294
7160;0.245;0.464;0.221
7200;0.026;0.691;0.306
7240;-0.137;0.272;0.031
7280;0.155;0.059;-0.173
7320;0.080;0.032;-0.178
7360;0.057;0.062;-0.147
7400;0.019;-0.016;-0.086
7440;-0.003;-0.072;0.004
7480;0.078;-0.025;0.086
7520;0.098;0.120;0.203
7560;0.188;0.110;0.284
7600;0.235;0.097;0.236
7640;0.285;0.005;0.172
7680;0.208;-0.045;-0.221
7720;0.194;0.620;-0.529
7760;0.072;0.464;-0.095
7800;-0.161;0.118;-0.101
7840;-0.251;0.590;-0.157
7880;-0.109;0.965;-0.026
7920;-0.155;1.052;-0.076
7960;-0.191;1.026;-0.032
8000;-0.142;1.170;-0.044
8040;-0.126;1.262;-0.103
8080;-0.137;1.319;-0.100
8120;-0.139;1.425;-0.141
8160;-0.098;1.462;-0.217
8180;-0.089;1.450;-0.252
8220;-0.062;1.429;-0.278
8260;-0.026;1.465;-0.267
8300;-0.021;1.463;-0.294
8340;0.056;1.557;-0.366
8380;0.177;1.774;-0.344
8420;0.130;1.703;-0.042
8460;0.045;1.516;-0.005
8500;-0.016;1.768;-0.109
8540;-0.263;2.283;-0.136
8580;-0.443;2.086;-0.081
8620;-0.224;1.724;-0.228
