DURACAO;AVL EIXO X;AVL EIXO Y;AVL EIXO Z
0;-0.016;-0.001;-0.001
40;-0.016;-0.001;-0.001
80;-0.002;-0.002;0.000
120;-0.004;-0.003;-0.001
160;-0.007;-0.001;0.001
200;-0.004;0.001;0.000
240;-0.004;0.002;0.001
280;-0.005;0.001;0.001
320;-0.007;0.000;0.002
360;-0.006;0.001;0.002
400;-0.009;0.002;0.002
440;-0.005;-0.001;0.001
480;-0.004;0.002;0.000
520;-0.006;0.000;-0.001
560;-0.008;0.003;-0.002
600;-0.004;-0.001;-0.001
640;-0.003;0.000;-0.001
680;-0.003;-0.002;0.001
720;0.001;-0.001;0.001
760;-0.001;-0.001;-0.002
800;0.000;-0.001;-0.002
840;0.000;0.001;-0.002
880;-0.001;0.000;-0.001
920;0.000;0.000;-0.001
940;0.000;-0.002;0.000
980;-0.001;-0.001;-0.001
1020;-0.002;-0.001;-0.001
1060;0.000;-0.001;-0.001
1100;-0.002;-0.001;-0.001
1120;-0.002;-0.002;-0.001
1160;0.002;-0.007;-0.001
1200;-0.003;-0.005;-0.001
1240;-0.002;-0.006;-0.001
1280;-0.005;-0.001;-0.002
1320;0.001;-0.007;0.001
1340;0.002;-0.005;0.000
1380;0.002;-0.002;0.000
1420;0.004;-0.001;0.001
1460;0.005;-0.005;0.002
1500;0.007;-0.002;0.003
1540;0.008;-0.002;0.002
1560;0.007;-0.002;0.003
1600;0.007;-0.002;0.002
1640;0.006;-0.003;0.004
1680;0.004;-0.005;0.002
1720;0.005;-0.007;0.004
1740;0.002;-0.005;0.004
1780;0.001;-0.005;0.001
1820;-0.004;-0.009;0.001
1860;0.003;-0.009;0.001
1900;0.001;-0.009;0.000
1940;0.001;-0.009;0.000
1980;-0.003;-0.007;-0.001
2020;-0.002;-0.012;0.001
2060;-0.001;-0.007;-0.001
2100;-0.001;-0.005;0.001
2140;0.001;0.004;-0.002
2180;-0.003;0.002;-0.001
2220;-0.001;0.001;-0.004
2260;-0.002;0.004;-0.003
2300;-0.006;-0.001;-0.001
2340;-0.007;0.001;-0.002
2380;-0.010;-0.003;-0.002
2420;-0.013;0.001;-0.002
2460;-0.016;-0.001;-0.002
2500;-0.020;0.002;-0.005
2540;-0.017;0.001;-0.005
2580;-0.021;0.002;-0.004
2620;-0.025;-0.001;-0.005
2640;-0.031;-0.001;-0.007
2680;-0.046;-0.007;-0.007
2720;-0.048;-0.003;-0.007
2760;-0.052;-0.005;-0.011
2800;-0.038;-0.004;-0.018
2840;-0.042;0.001;-0.018
2880;-0.117;0.009;-0.001
2920;-0.157;-0.043;-0.015
2940;-0.169;-0.038;-0.018
2980;-0.202;-0.041;-0.045
3020;-0.222;-0.018;-0.068
3060;-0.251;0.003;-0.076
3100;-0.285;0.001;-0.078
3140;-0.329;-0.018;-0.079
3160;-0.329;-0.062;-0.089
3200;-0.331;-0.065;-0.093
3240;-0.329;-0.066;-0.081
3280;-0.312;-0.054;-0.069
3320;-0.323;-0.016;-0.071
3360;-0.329;-0.007;-0.061
3380;-0.330;0.003;-0.064
3420;-0.365;0.003;-0.075
3440;-0.384;-0.014;-0.067
3480;-0.411;-0.064;-0.055
3520;-0.433;-0.053;-0.054
3560;-0.437;-0.073;-0.064
3600;-0.464;-0.089;-0.067
3640;-0.551;-0.086;-0.059
3680;-0.544;-0.057;-0.043
3720;-0.533;-0.061;-0.014
3740;-0.518;-0.064;-0.021
3780;-0.489;-0.022;-0.052
3820;-0.478;-0.020;-0.043
3860;-0.458;-0.007;-0.024
3900;-0.426;-0.021;0.009
3940;-0.347;-0.007;0.031
3980;-0.274;0.012;0.115
4020;-0.194;-0.057;0.182
4040;-0.177;-0.112;0.180
4080;-0.260;-0.180;0.102
4100;-0.258;-0.159;0.054
4140;-0.189;-0.075;0.010
4180;-0.024;-0.087;0.003
4200;0.070;-0.113;-0.010
4240;0.287;-0.134;-0.013
4280;0.433;-0.148;-0.016
4320;0.544;-0.147;-0.054
4340;0.591;-0.112;-0.056
4380;0.654;-0.110;-0.112
4420;0.730;-0.111;-0.144
4460;0.786;-0.094;-0.183
4500;0.819;-0.017;-0.217
4540;0.837;0.073;-0.252
4580;0.841;0.091;-0.253
4620;0.764;0.109;-0.252
4660;0.696;0.091;-0.200
4700;0.469;0.064;-0.147
4740;0.356;0.001;-0.110
4780;0.368;-0.003;-0.065
4820;0.300;0.027;0.002
4840;0.291;0.004;0.027
4880;0.272;0.013;0.028
4920;0.217;0.152;0.056
4960;0.134;0.276;0.053
5000;-0.102;0.314;-0.016
5040;-0.177;0.352;-0.064
5080;-0.203;0.291;-0.035
5100;-0.194;0.214;-0.024
5140;-0.101;0.101;-0.048
5180;-0.087;0.071;-0.056
5220;-0.024;0.023;0.012
5260;0.004;-0.040;0.081
5300;0.013;0.001;0.097
5320;0.051;-0.001;0.099
5360;0.117;-0.083;0.110
5400;0.178;-0.128;0.104
5440;0.191;-0.265;0.104
5480;0.193;-0.382;0.128
5520;0.116;-0.318;0.012
5560;0.211;-0.056;-0.061
5600;0.266;0.108;-0.012
5640;0.288;0.103;0.002
5680;0.195;0.018;0.043
5720;0.021;-0.095;0.034
5740;-0.066;-0.154;0.018
