DURACAO;AVL EIXO X;AVL EIXO Y;AVL EIXO Z
0;-0.007;0.032;0.006
40;-0.007;0.032;0.006
60;-0.007;0.032;0.006
100;-0.004;0.001;-0.001
140;0.001;-0.002;0.002
180;0.000;-0.004;0.000
220;0.000;-0.002;0.000
260;0.001;0.005;0.001
300;0.003;-0.001;0.002
320;0.006;0.001;0.002
360;0.007;0.007;0.005
400;0.010;-0.005;0.001
440;0.013;-0.003;-0.001
480;0.012;-0.001;-0.001
500;0.010;-0.005;-0.001
540;0.007;-0.002;-0.001
560;0.009;-0.004;0.001
600;0.011;-0.006;-0.003
640;0.009;-0.003;-0.001
680;0.009;-0.004;-0.003
720;0.006;-0.009;-0.001
760;0.003;-0.006;-0.001
800;0.001;-0.005;0.001
820;0.002;-0.007;0.002
860;0.005;-0.006;0.000
900;0.007;-0.004;0.002
940;0.004;-0.004;-0.003
980;0.002;-0.012;-0.002
1020;0.003;0.003;0.004
1060;0.003;0.005;0.004
1100;0.004;0.000;0.003
1140;0.005;-0.008;0.001
1180;0.007;-0.002;0.004
1220;0.007;0.001;0.002
1260;0.003;-0.001;0.003
1300;0.005;0.002;0.005
1340;0.004;0.005;0.003
1380;0.001;0.005;0.004
1420;0.001;0.004;0.002
1460;0.000;0.004;0.003
1500;-0.002;0.004;0.004
1540;-0.004;0.005;0.003
1580;-0.001;0.004;0.002
1620;-0.001;0.003;-0.001
1660;-0.001;0.002;0.000
1700;-0.001;-0.009;-0.003
1740;-0.003;0.007;-0.001
1780;-0.001;0.007;0.001
1800;-0.001;0.004;0.000
1840;0.000;0.001;-0.001
1880;0.004;-0.002;-0.001
1920;0.004;-0.002;0.000
1960;0.003;-0.002;-0.001
2000;0.004;0.006;-0.001
2040;0.007;-0.002;0.000
2080;0.004;0.001;0.001
2120;0.004;0.003;0.002
2160;0.003;-0.001;0.002
2200;0.004;-0.004;0.003
2240;0.002;-0.001;0.002
2280;-0.002;-0.001;0.003
2320;-0.001;0.001;0.002
2360;-0.001;-0.001;0.002
2400;-0.004;0.004;0.003
2440;-0.004;-0.002;-0.001
2480;-0.009;0.009;0.004
2520;-0.006;0.005;0.002
2560;-0.015;0.015;0.002
2600;-0.051;0.015;0.000
2640;-0.078;-0.010;0.001
2680;-0.168;0.006;0.015
2720;-0.215;-0.041;-0.003
2760;-0.243;-0.053;0.003
2800;-0.350;0.009;-0.002
2840;-0.443;-0.041;-0.009
2880;-0.545;-0.043;-0.030
2900;-0.588;-0.028;-0.029
2940;-0.602;-0.064;-0.053
2980;-0.740;-0.002;-0.053
3020;-0.814;-0.022;-0.055
3060;-0.889;-0.021;-0.060
3100;-0.970;-0.075;-0.061
3140;-0.974;-0.148;-0.070
3160;-0.952;-0.129;-0.089
3200;-0.938;0.007;-0.114
3240;-0.902;0.013;-0.046
3280;-0.801;-0.093;-0.100
3320;-0.684;-0.079;-0.123
3360;-0.473;-0.031;-0.140
3380;-0.346;-0.045;-0.168
3420;-0.109;-0.024;-0.189
3460;0.109;-0.054;-0.235
3500;0.316;-0.082;-0.261
3540;0.557;-0.135;-0.277
3580;0.775;-0.210;-0.265
3620;0.983;-0.301;-0.208
3640;1.061;-0.348;-0.194
3680;1.079;-0.247;-0.137
3720;1.074;-0.162;-0.033
3760;1.021;-0.092;0.018
3800;0.974;-0.090;0.083
3840;0.887;-0.013;0.031
3880;0.853;0.062;0.002
3900;0.747;0.084;0.015
3940;0.694;0.165;0.005
3980;0.581;0.023;0.049
4020;0.454;-0.050;0.070
4060;0.393;-0.312;0.162
4080;0.339;-0.285;0.186
4120;0.287;-0.266;0.181
4160;0.233;-0.317;0.212
4200;0.312;-0.371;0.264
4240;0.399;-0.408;0.400
4280;0.352;-0.358;0.334
4320;0.304;-0.486;0.297
4360;0.176;-0.629;0.374
4400;0.169;-0.458;0.258
4440;0.150;-0.048;0.218
4480;0.168;0.179;0.351
4520;0.157;0.056;0.210
4560;0.103;0.081;0.062
4600;0.110;0.219;0.018
4640;0.112;0.201;-0.082
4680;0.175;0.243;-0.117
4700;0.237;0.259;-0.128
4740;0.366;0.230;-0.207
4780;0.343;0.236;-0.266
4820;0.147;0.363;-0.238
4860;0.325;0.365;-0.316
4900;0.557;0.546;-0.232
4940;0.101;0.442;-0.191
4980;-0.461;0.485;0.000
5020;-0.682;0.917;-0.180
5060;-0.135;1.007;-0.126
5100;0.160;0.919;-0.203
5140;0.023;0.060;-0.188
5180;-0.088;0.045;-0.206
5220;-0.217;0.141;-0.038
5260;-0.046;-0.112;-0.002
5300;0.016;-0.178;0.001
5340;0.060;-0.137;0.027
5360;0.072;-0.110;0.069
5400;0.029;-0.216;0.126
5440;0.112;-0.382;0.166
5480;0.161;-0.381;0.237
5520;0.278;-0.111;0.298
5560;0.277;-0.306;0.448
5580;0.480;-0.465;0.324
5620;0.313;-0.192;0.007
5660;0.092;-0.437;0.324
5680;0.173;-0.345;0.159
5720;0.036;-0.363;0.005
5760;0.027;0.093;0.148
5780;0.104;0.248;0.180
5820;0.118;0.270;0.093
5860;0.094;0.504;0.039
5900;0.104;0.724;-0.067
5940;0.154;0.767;-0.180
5960;0.136;0.786;-0.191
6000;0.098;0.955;-0.265
6040;0.169;1.032;-0.357
6080;0.241;1.043;-0.364
6120;0.332;1.060;-0.269
6160;0.663;1.242;-0.346
6200;0.532;1.132;-0.404
6240;-0.549;1.619;-0.032
6280;-1.031;1.002;-0.123
6320;0.100;1.831;-0.094
6360;0.024;1.586;-0.252
6380;-0.094;1.082;-0.382
