DURACAO;AVL EIXO X;AVL EIXO Y;AVL EIXO Z
0;-0.030;-0.003;-0.010
40;-0.030;-0.003;-0.010
80;-0.013;-0.020;-0.021
120;-0.013;-0.067;-0.012
160;-0.014;-0.081;-0.024
200;-0.042;-0.052;-0.042
240;-0.050;0.012;-0.018
280;-0.049;-0.015;-0.035
320;-0.030;-0.035;-0.040
360;-0.009;0.013;-0.004
400;0.016;0.090;0.021
440;0.079;0.069;0.024
480;0.104;0.074;0.039
520;0.093;0.073;-0.001
540;0.013;0.015;0.015
580;0.019;-0.046;0.012
620;0.025;-0.015;-0.013
660;-0.019;0.001;-0.005
700;-0.035;0.029;0.015
740;-0.026;-0.005;-0.004
780;-0.026;-0.029;-0.016
820;-0.045;-0.015;-0.011
860;-0.040;0.007;-0.001
900;-0.042;-0.002;-0.017
940;-0.042;-0.020;-0.013
980;-0.012;-0.008;0.005
1020;0.002;-0.004;0.004
1060;-0.004;0.011;-0.012
1100;-0.014;0.030;-0.019
1140;-0.021;0.035;-0.013
1180;-0.011;0.038;-0.002
1220;-0.010;0.012;-0.005
1260;-0.004;0.016;0.006
1300;-0.005;0.005;0.013
1340;-0.007;0.005;0.016
1380;-0.001;0.000;0.021
1420;0.003;0.006;0.024
1460;0.007;-0.007;0.022
1480;0.010;-0.007;0.020
1520;0.007;-0.010;0.013
1560;0.009;-0.001;0.005
1600;0.016;0.004;0.001
1640;0.022;0.008;-0.008
1680;0.033;0.010;-0.018
1720;0.056;0.011;-0.024
1760;0.023;-0.005;-0.025
1800;0.021;0.009;-0.035
1840;0.064;-0.019;-0.047
1880;0.083;-0.008;-0.048
1920;0.085;-0.013;-0.039
1960;0.079;-0.019;-0.043
2000;0.079;-0.003;-0.040
2040;0.089;-0.003;-0.043
2080;0.098;0.001;-0.053
2120;0.090;0.026;-0.032
2160;0.086;0.037;-0.021
2200;0.081;0.047;-0.007
2220;0.083;0.062;0.001
2260;0.088;0.048;0.003
2300;0.079;0.056;-0.002
2340;0.120;0.051;0.013
2380;0.087;0.046;0.017
2420;0.078;0.058;0.029
2460;0.089;0.018;0.029
2500;0.090;0.020;-0.002
2540;0.034;0.060;0.010
2580;0.032;0.106;0.009
2620;0.034;0.037;-0.009
2660;0.023;-0.040;-0.002
2700;0.018;-0.056;0.020
2740;-0.009;-0.010;0.010
2780;-0.066;-0.035;0.002
2820;-0.048;-0.012;0.014
2860;-0.034;-0.066;0.019
2900;-0.045;-0.112;-0.006
2920;-0.053;-0.077;-0.007
2960;-0.051;-0.063;0.034
3000;-0.045;-0.068;0.023
3020;-0.043;-0.035;-0.004
3060;-0.032;0.007;-0.032
3100;-0.006;-0.027;-0.025
3140;0.017;-0.032;-0.038
3180;0.010;-0.033;-0.037
3220;0.012;-0.025;-0.042
3260;0.005;-0.016;-0.045
3300;0.018;-0.003;-0.042
3340;0.026;-0.011;-0.046
3380;0.031;-0.032;-0.045
3420;0.013;-0.010;-0.046
3460;0.017;-0.005;-0.031
3500;0.018;-0.024;-0.025
3540;0.021;-0.029;-0.023
3580;0.023;-0.032;-0.021
3620;0.022;-0.001;-0.028
3660;0.003;0.057;-0.054
3700;0.032;0.047;-0.056
3740;0.048;0.040;-0.062
3780;0.048;0.040;-0.061
3800;0.053;0.056;-0.059
3840;0.060;0.027;-0.040
3880;-0.011;0.021;-0.002
3920;-0.009;-0.006;0.022
3960;0.002;-0.001;-0.009
3980;0.005;-0.007;-0.010
4020;0.008;-0.032;0.005
4060;-0.037;-0.012;0.009
4100;-0.029;0.013;0.038
4140;-0.140;-0.007;0.071
4160;-0.275;-0.026;0.068
4200;-0.544;-0.159;0.112
4240;-0.811;-0.237;0.176
4280;-1.115;-0.331;0.093
4320;-1.337;-0.412;0.045
4360;-1.637;-0.412;0.099
4400;-1.921;-0.570;0.165
4440;-1.961;-0.597;0.152
4480;-1.888;-0.451;0.101
4500;-1.778;-0.367;0.111
4540;-2.170;-0.525;0.174
4580;-2.503;-0.726;0.192
4620;-1.366;-0.291;0.079
4660;-0.871;-0.261;-0.001
4700;-0.573;-0.208;0.171
4740;-0.330;-0.040;0.161
4780;-0.126;0.190;0.063
4820;0.094;0.216;0.057
4860;0.302;0.154;0.078
4900;0.498;0.038;0.051
4940;0.671;-0.026;0.048
4980;0.914;0.014;0.030
5020;1.134;0.054;0.014
5040;1.214;0.049;0.003
5080;1.372;0.012;0.000
5120;1.515;0.063;-0.040
5160;1.646;0.222;-0.082
5180;1.644;0.261;-0.078
5220;1.594;0.291;-0.040
5260;1.387;0.125;0.002
5300;1.158;-0.180;0.035
5340;1.013;-0.116;0.043
5380;0.864;0.276;0.148
5420;0.543;0.134;0.149
5460;0.340;-0.111;0.100
5500;0.239;-0.315;0.038
5540;0.223;-0.407;0.047
5580;0.240;-0.377;-0.032
5620;0.209;-0.291;-0.090
5660;0.286;0.012;-0.253
5700;0.401;0.275;-0.301
5740;0.561;0.337;-0.338
5780;0.369;-0.158;-0.230
5820;0.579;-0.279;-0.140
5860;0.524;-0.113;-0.268
5900;0.321;0.265;-0.062
5920;-0.003;-0.053;-0.127
5960;0.009;-0.157;-0.014
6000;0.250;-0.364;-0.183
6040;-0.064;-0.317;-0.232
6080;-0.170;-0.025;-0.065
6120;-0.104;0.101;-0.027
6160;-0.126;-0.048;0.038
6200;-0.149;-0.218;0.220
6240;-0.057;-0.230;0.280
6280;-0.049;-0.365;0.346
6320;0.032;-0.168;0.332
6360;0.170;0.206;0.340
6400;0.315;-0.029;0.177
6440;0.081;0.503;0.184
6460;-0.129;0.251;0.293
6500;-0.203;-0.610;0.086
6540;0.171;-0.099;0.117
6580;0.156;-0.181;-0.033
6620;0.216;-0.070;0.256
6660;-0.199;-0.376;0.120
6700;0.024;-0.264;0.032
