DURACAO;AVL EIXO X;AVL EIXO Y;AVL EIXO Z
0;-0.010;0.004;0.001
40;-0.010;0.004;0.001
80;-0.004;0.005;-0.005
120;-0.007;0.000;0.004
160;-0.001;-0.001;0.001
200;0.007;0.002;0.004
240;0.012;0.001;0.003
280;0.010;-0.002;0.005
320;0.007;0.004;0.007
360;0.006;0.004;0.008
400;0.008;0.001;0.009
440;0.013;-0.001;0.006
480;0.012;0.000;0.005
520;0.009;0.001;0.006
560;0.007;0.001;0.008
600;0.006;0.000;0.007
640;0.007;0.001;0.007
680;0.012;-0.001;0.009
720;0.010;0.000;0.010
760;0.010;0.000;0.010
800;0.012;0.002;0.008
840;0.018;0.002;0.009
880;0.024;0.010;0.007
920;0.028;0.004;0.005
960;0.024;0.005;0.004
980;0.023;0.009;0.006
1020;0.022;0.005;0.014
1060;0.023;0.002;0.011
1100;0.025;0.012;0.004
1140;0.026;0.002;0.002
1180;0.027;-0.002;0.002
1220;0.027;0.001;0.002
1260;0.026;0.001;0.002
1300;0.032;-0.002;0.005
1340;0.032;-0.007;0.005
1380;0.034;-0.006;0.007
1420;0.029;-0.006;0.005
1460;0.034;0.000;0.003
1500;0.031;-0.002;0.001
1540;0.023;-0.001;-0.002
1580;0.012;-0.004;-0.003
1620;0.005;-0.002;-0.006
1660;0.007;0.001;-0.006
1700;0.007;0.003;-0.005
1740;0.000;0.001;-0.006
1780;-0.004;-0.008;-0.007
1820;-0.010;-0.013;-0.005
1860;-0.009;-0.015;-0.005
1900;-0.010;-0.010;-0.010
1940;-0.009;-0.009;-0.009
1980;-0.009;-0.011;-0.008
2020;-0.001;-0.005;-0.010
2060;0.004;-0.005;-0.010
2100;0.005;-0.004;-0.009
2140;-0.007;-0.001;-0.006
2180;-0.008;0.002;-0.005
2220;-0.004;0.001;-0.002
2260;-0.008;-0.001;0.000
2300;-0.007;-0.002;-0.001
2340;-0.012;-0.004;-0.001
2380;-0.013;-0.004;-0.001
2420;-0.015;-0.001;0.001
2460;-0.016;-0.001;0.001
2500;-0.018;0.000;-0.001
2540;-0.020;0.001;-0.002
2580;-0.016;0.001;-0.001
2620;-0.016;0.005;0.001
2660;-0.016;0.007;0.001
2700;-0.020;0.004;-0.001
2740;-0.016;0.003;0.001
2780;-0.013;0.001;0.002
2820;-0.012;0.004;0.000
2860;-0.009;0.005;-0.002
2900;-0.014;0.007;0.009
2940;-0.010;0.005;0.005
2980;-0.009;0.008;0.007
3020;-0.004;0.007;0.005
3060;0.001;0.007;0.005
