DURACAO;AVL EIXO X;AVL EIXO Y;AVL EIXO Z
0;-0.005;-0.015;0.008
40;-0.005;-0.015;0.008
80;0.015;-0.012;-0.002
120;0.013;-0.015;-0.001
160;0.017;-0.007;0.001
200;0.014;-0.035;0.004
240;0.009;-0.016;0.005
280;0.012;-0.020;-0.004
320;0.014;-0.016;-0.005
360;0.009;-0.012;-0.002
400;0.000;0.009;0.004
440;0.006;-0.005;-0.004
480;0.007;0.002;-0.003
520;0.008;-0.003;0.001
560;0.002;-0.001;0.000
600;-0.004;-0.007;-0.002
640;-0.003;-0.004;0.000
680;-0.004;-0.004;0.001
700;-0.001;-0.002;0.002
740;0.001;0.000;0.005
780;0.000;0.005;0.004
820;-0.007;0.007;0.002
860;-0.009;-0.002;0.002
880;-0.007;-0.001;0.002
920;0.002;0.004;0.000
960;0.004;0.004;0.003
1000;0.004;0.000;-0.002
1040;-0.003;0.002;0.004
1080;0.005;0.003;-0.003
1120;0.011;0.008;-0.002
1160;0.010;-0.003;-0.001
1200;0.009;-0.005;-0.006
1240;0.004;-0.004;-0.003
1280;0.005;0.008;-0.002
1320;0.010;0.004;-0.003
1360;0.004;0.000;-0.007
1380;0.005;0.003;-0.005
1420;0.000;0.012;-0.001
1460;-0.012;0.004;-0.003
1500;-0.020;-0.001;-0.004
1540;-0.017;0.004;-0.002
1580;-0.017;-0.009;-0.009
1620;-0.010;-0.012;-0.004
1660;-0.016;-0.016;-0.002
1700;-0.038;-0.005;0.003
1740;-0.046;-0.011;-0.002
1780;-0.054;-0.004;-0.002
1820;-0.065;0.001;-0.001
1860;-0.088;0.014;0.002
1900;-0.086;0.008;-0.009
1940;-0.093;0.020;-0.015
1960;-0.098;-0.004;-0.018
2000;-0.101;-0.006;-0.013
2040;-0.091;0.010;-0.004
2080;-0.057;0.019;-0.013
2100;-0.051;0.037;-0.009
2140;-0.066;0.012;-0.002
2180;-0.095;0.012;-0.013
2220;-0.119;0.016;-0.008
2260;-0.132;0.024;-0.002
2300;-0.125;0.005;-0.002
2340;-0.139;-0.010;0.007
2380;-0.134;-0.015;-0.001
2400;-0.139;-0.015;-0.006
2440;-0.167;-0.025;-0.021
2480;-0.230;-0.005;-0.020
2520;-0.322;-0.066;-0.009
2560;-0.424;-0.069;-0.041
2600;-0.504;-0.031;-0.049
2640;-0.585;-0.035;-0.044
2680;-0.682;-0.044;-0.045
2700;-0.722;-0.038;-0.044
2740;-0.802;-0.051;-0.042
2780;-0.866;-0.076;-0.059
2800;-0.866;-0.114;-0.079
2840;-0.884;-0.110;-0.099
2880;-0.857;-0.056;-0.121
2920;-0.903;0.042;-0.140
2960;-0.954;-0.021;-0.134
3000;-0.961;-0.034;-0.152
3040;-0.977;0.025;-0.169
3080;-0.905;0.097;-0.156
3120;-0.694;0.114;-0.182
3160;-0.564;0.066;-0.173
3200;-0.414;0.049;-0.194
3240;-0.207;0.007;-0.206
3280;0.042;-0.082;-0.191
3320;0.321;-0.136;-0.177
3360;0.574;-0.150;-0.135
3380;0.670;-0.214;-0.091
3420;0.828;-0.279;0.035
3460;1.001;-0.266;0.161
3500;1.110;-0.172;0.161
3540;1.123;0.005;0.158
3580;1.047;-0.073;0.144
3620;0.940;-0.149;0.144
3660;0.798;-0.153;0.228
3700;0.739;-0.138;0.262
3740;0.675;-0.133;0.251
3780;0.570;-0.241;0.269
3800;0.565;-0.301;0.257
3840;0.611;-0.319;0.225
3880;0.735;-0.227;0.201
3900;0.737;-0.221;0.189
3940;0.696;-0.320;0.141
3980;0.708;-0.087;-0.204
4020;0.027;0.410;0.071
4040;0.084;-0.164;-0.025
4080;0.145;-0.538;-0.357
4100;0.010;-0.194;-0.280
4140;0.110;0.142;-0.145
4180;0.409;-0.387;-0.027
4220;0.249;-0.208;-0.079
4260;0.120;-0.076;-0.128
4300;0.166;-0.195;-0.056
4340;0.117;-0.249;-0.045
4380;-0.011;0.035;-0.076
4420;0.053;0.112;-0.188
4460;0.221;0.210;-0.264
4500;-0.130;0.327;-0.147
4540;-0.057;-0.042;-0.003
4580;-0.305;-0.037;0.123
4620;-0.611;0.362;-0.145
4660;0.000;0.338;0.280
4700;-0.145;0.354;0.135
4740;0.090;-0.265;0.002
4780;0.291;-0.253;0.097
4820;0.288;0.067;0.104
4860;0.218;-0.075;0.117
4900;0.150;-0.031;0.160
4940;0.096;0.072;0.216
4980;0.153;0.028;0.263
5020;0.228;0.105;0.381
5060;0.273;0.109;0.385
5100;0.054;0.139;0.178
5140;0.326;0.123;0.067
5180;0.317;-0.285;0.123
5220;0.809;-0.856;-0.176
5260;0.118;1.265;-0.210
5300;-0.016;-0.106;-0.120
5340;0.041;-0.396;-0.523
5380;-0.148;0.836;-0.001
5420;0.292;0.569;0.002
5460;0.044;0.475;-0.082
5500;-0.185;0.812;-0.090
5540;0.012;0.875;-0.038
5580;0.097;0.686;-0.073
5620;-0.023;0.561;-0.092
5660;0.305;0.613;-0.186
5700;0.571;0.385;-0.173
5740;0.004;0.279;0.089
5780;-0.242;0.691;0.089
5820;0.752;0.200;0.425
5860;-0.976;0.851;0.230
5900;-0.471;1.006;0.296
5940;-0.068;0.183;0.175
5980;-0.421;0.924;-0.051
6020;-0.165;0.899;0.026
6060;-0.115;1.635;0.223
6100;-0.189;1.616;0.299
6140;-0.033;1.509;0.285
6180;0.049;1.719;0.340
