DURACAO;AVL EIXO X;AVL EIXO Y;AVL EIXO Z
0;0.015;0.089;-0.019
80;-0.017;-0.030;-0.001
160;-0.018;-0.034;-0.010
240;-0.023;-0.054;-0.016
320;0.024;-0.004;-0.018
400;-0.031;-0.089;-0.015
480;-0.075;-0.148;-0.028
560;-0.087;-0.180;-0.020
640;-0.026;-0.021;0.001
720;-0.007;-0.025;-0.005
800;0.001;-0.020;-0.004
880;-0.012;-0.018;-0.002
960;-0.006;-0.018;0.003
1040;-0.002;0.002;0.002
1120;-0.015;-0.007;0.004
1200;-0.020;0.006;0.007
1280;-0.016;0.004;0.007
1360;-0.015;0.001;-0.001
1440;-0.017;-0.004;-0.001
1520;-0.012;-0.013;-0.004
1600;-0.012;-0.016;-0.007
1680;-0.004;-0.027;0.000
1760;-0.007;-0.028;0.002
1840;0.010;-0.001;0.005
1920;0.010;-0.008;0.001
2000;-0.005;-0.012;0.004
2080;0.012;-0.002;0.001
2160;0.003;0.010;0.002
2240;-0.023;0.034;-0.005
2320;0.053;0.004;0.007
2400;-0.003;-0.012;0.025
2480;0.013;0.004;0.010
2560;-0.028;0.045;0.017
2640;-0.212;0.027;0.004
2720;-0.232;-0.015;-0.016
2800;-0.209;-0.011;0.000
2880;-0.241;0.026;0.018
2960;-0.511;0.068;0.043
3040;-0.923;0.070;0.073
3120;-1.341;0.111;0.009
3200;-1.242;0.048;-0.166
3280;-1.072;0.096;-0.105
3360;-0.719;-0.183;-0.172
3440;-0.344;-0.048;-0.081
3520;0.060;-0.104;-0.084
3600;0.693;-0.125;-0.153
3680;1.237;0.127;-0.050
3760;1.933;0.133;0.007
3840;2.268;0.297;-0.310
3920;1.514;-0.561;-0.243
4000;0.803;0.065;0.029
4080;0.266;0.130;-0.214
4160;0.029;0.249;-0.101
4240;-0.241;-0.101;0.003
4320;0.166;-0.233;0.335
4400;0.541;-0.391;0.318
4480;0.509;-0.214;-0.182
4560;0.197;-0.512;0.270
4640;0.045;-0.155;0.249
4720;0.035;0.337;0.169
4800;-0.046;0.008;0.045
4880;-0.139;0.345;-0.050
