DURACAO;AVL EIXO X;AVL EIXO Y;AVL EIXO Z
0;0.007;-0.004;-0.001
40;0.007;-0.004;-0.001
80;0.010;-0.003;-0.002
120;0.009;0.002;-0.001
160;0.013;0.000;-0.001
200;0.013;-0.008;0.000
240;0.012;-0.003;0.001
280;0.009;0.001;0.007
320;0.011;-0.012;0.005
360;0.012;-0.002;0.005
400;0.014;0.001;0.001
440;0.009;0.000;0.002
460;0.008;-0.001;0.002
500;0.011;0.003;0.002
520;0.011;0.003;0.002
560;0.010;-0.001;0.002
600;0.007;0.000;0.003
640;0.009;-0.001;0.004
680;0.007;0.001;0.003
720;0.005;-0.001;0.002
760;0.005;-0.001;0.004
800;0.003;0.000;0.002
840;0.005;0.001;0.001
880;0.005;0.003;0.001
920;0.004;0.001;0.000
960;0.005;0.001;0.001
1000;0.006;0.005;0.001
1040;0.007;0.001;0.001
1080;-0.004;-0.001;0.000
1120;-0.002;0.002;0.000
1160;-0.002;-0.002;0.001
1200;-0.001;0.000;-0.002
1240;-0.006;0.004;0.001
1280;-0.004;-0.002;0.002
1320;-0.004;0.000;0.001
1360;0.000;-0.001;0.001
1400;-0.002;-0.001;-0.001
1420;-0.003;-0.001;0.000
1460;-0.002;0.000;0.001
1500;-0.002;-0.002;-0.001
1540;-0.001;-0.004;0.001
1580;0.001;0.001;0.001
1620;-0.001;-0.002;0.001
1660;-0.002;-0.003;0.000
1680;-0.001;-0.003;-0.001
1720;0.001;-0.001;0.001
1740;0.001;-0.002;0.001
1780;0.001;-0.002;0.001
1820;-0.001;-0.001;0.000
1860;-0.004;0.001;-0.001
1900;-0.004;0.000;-0.001
1940;-0.004;0.001;-0.001
1980;-0.007;0.001;-0.002
2020;-0.007;-0.001;-0.001
2060;-0.009;-0.005;-0.001
2100;-0.009;-0.002;-0.001
2140;-0.010;0.004;0.003
2160;-0.007;0.004;0.002
2200;-0.010;-0.004;-0.001
2240;-0.007;0.001;-0.002
2280;-0.008;0.004;-0.002
2320;-0.010;0.002;-0.003
2360;-0.008;-0.001;-0.005
2400;-0.005;-0.003;-0.004
2440;-0.004;-0.005;-0.003
2460;-0.006;-0.002;-0.004
2500;-0.005;-0.001;-0.003
2540;-0.007;-0.003;-0.002
2580;-0.005;-0.001;-0.003
2620;-0.005;-0.002;-0.004
2660;-0.004;-0.002;-0.004
2700;-0.005;0.001;-0.004
2740;-0.004;-0.001;-0.004
2760;-0.005;-0.001;-0.004
2780;-0.004;0.000;-0.004
2820;-0.005;0.000;-0.004
2860;-0.004;-0.001;-0.005
2900;-0.007;-0.005;-0.004
2940;-0.007;0.001;-0.005
2980;-0.013;0.006;-0.002
3020;-0.029;0.011;0.002
3060;-0.082;0.009;0.002
3100;-0.097;0.013;-0.001
3140;-0.139;-0.021;-0.005
3180;-0.166;-0.013;-0.005
3220;-0.219;-0.002;0.005
3260;-0.277;-0.024;0.009
3300;-0.318;-0.039;0.009
3340;-0.354;-0.054;0.018
3360;-0.370;-0.063;0.026
3400;-0.396;-0.081;0.025
3440;-0.471;-0.059;0.004
3480;-0.498;-0.051;-0.013
3520;-0.567;-0.081;-0.015
3560;-0.649;-0.083;-0.018
3580;-0.694;-0.103;-0.015
3600;-0.729;-0.127;-0.012
3640;-0.685;-0.102;-0.027
3680;-0.575;-0.089;-0.026
3720;-0.424;-0.122;-0.057
3760;-0.224;-0.145;-0.075
3800;-0.104;-0.136;-0.079
3840;-0.013;-0.148;-0.081
3860;0.035;-0.158;-0.081
3900;0.116;-0.191;-0.076
3940;0.191;-0.217;-0.063
3980;0.285;-0.235;-0.071
4020;0.387;-0.285;-0.052
4060;0.458;-0.338;-0.023
4080;0.501;-0.322;0.013
4120;0.487;-0.213;0.070
4160;0.470;-0.065;0.109
4200;0.470;-0.046;0.147
4240;0.432;-0.057;0.129
4260;0.405;-0.076;0.117
4300;0.349;-0.048;0.089
4340;0.302;-0.024;0.087
4380;0.246;0.010;0.095
4420;0.189;0.002;0.081
4460;0.127;-0.036;0.087
4500;0.085;-0.096;0.112
4540;0.053;-0.185;0.120
4580;0.043;-0.272;0.125
4620;0.068;-0.377;0.162
4660;0.096;-0.451;0.201
4700;-0.012;-0.166;0.164
4720;0.020;-0.160;0.195
4760;0.124;-0.153;0.303
4800;0.188;-0.211;0.217
