DURACAO;AVL EIXO X;AVL EIXO Y;AVL EIXO Z
6000;-0.079;-0.273;0.151
6040;-0.067;-0.231;0.261
6080;-0.216;-0.103;0.213
6120;-0.318;-0.104;0.072
6160;-0.074;0.131;0.078
6200;-0.067;0.302;0.028
6240;-0.076;0.269;-0.071
6280;-0.030;0.254;-0.010
6320;0.078;0.299;0.053
6360;0.329;0.372;0.053
6400;0.051;0.557;0.244
6440;0.253;0.424;0.352
6460;0.078;0.492;0.206
6500;-0.199;0.890;-0.025
6540;-0.207;0.965;-0.099
6580;-0.156;0.783;-0.076
6620;-0.051;0.798;-0.225
6660;-0.226;0.696;-0.223
6700;-0.203;0.734;-0.202
6740;-0.106;0.685;-0.255
6780;0.001;0.705;-0.092
6820;0.086;0.759;0.047
6840;0.126;0.746;0.057
6880;0.160;0.748;0.011
6920;0.264;0.880;-0.028
6940;0.323;0.960;-0.050
6980;0.337;1.106;-0.139
7020;0.166;0.603;-0.398
7060;0.079;0.712;-0.331
7100;-0.202;0.693;-0.398
7140;-0.133;1.194;-0.425
7180;0.127;1.594;-0.289
7220;-0.020;1.646;-0.241
7240;-0.076;1.680;-0.357
7280;-0.029;1.830;-0.460
7320;0.113;1.996;-0.392
7340;0.128;2.053;-0.400
7380;0.133;2.015;-0.440
7420;0.204;2.037;-0.436
7460;0.271;2.203;-0.459
7500;0.363;2.316;-0.473
7520;0.424;2.398;-0.464
7560;0.464;2.579;-0.505
7600;0.150;2.959;-0.111
7640;0.181;2.172;-0.323
7680;0.009;2.459;-0.386
7720;0.035;2.478;-0.498
7760;-0.027;2.194;-0.519
7800;-0.021;2.339;-0.685
7840;-0.104;2.251;-0.570
7880;-0.136;2.217;-0.450
7920;-0.092;2.172;-0.474
7960;-0.137;1.989;-0.429
8000;-0.092;1.858;-0.345
8040;0.005;1.669;-0.276
8080;0.184;1.481;-0.204
8120;0.517;1.388;-0.093
8160;0.489;1.286;-0.200
8200;0.419;0.946;-0.431
8240;0.363;1.112;-0.222
8280;0.133;0.885;-0.266
8320;0.149;0.867;-0.258
8360;0.266;0.861;-0.108
8400;0.131;0.873;-0.045
8440;-0.052;0.775;-0.087
8480;0.005;0.649;-0.036
8520;-0.008;0.653;-0.045
8560;-0.078;0.558;-0.084
8600;0.054;0.492;-0.122
8640;0.130;0.599;-0.148
8680;0.249;0.609;-0.153
8720;0.544;0.652;-0.137
8760;0.308;0.624;-0.148
8800;0.411;0.712;0.468
8840;0.280;0.244;-0.033
8880;0.088;1.049;-0.217
8920;0.051;0.685;-0.213
8960;0.160;0.600;-0.290
9000;-0.070;0.544;-0.379
9040;-0.197;0.417;-0.262
9080;-0.258;0.344;-0.150
9120;-0.225;0.098;-0.194
9160;-0.212;-0.104;-0.088
9200;-0.065;-0.118;0.032
9240;0.101;-0.110;0.056
9280;0.326;-0.109;0.090
9320;0.506;0.037;0.089
9360;0.290;-0.247;-0.210
9400;0.250;-0.313;-0.148
9440;0.071;-0.483;-0.072
9480;-0.093;-0.339;-0.090
9520;0.144;0.084;0.120
9560;0.024;0.064;0.151
9600;-0.044;0.125;0.007
9640;-0.065;0.064;-0.035
9680;0.035;0.188;-0.017
9720;-0.052;0.241;-0.104
9760;0.013;0.188;-0.104
9800;0.084;0.224;0.013
9840;0.258;0.377;0.095
9880;0.013;0.396;0.071
9920;0.245;0.589;0.450
9960;-0.121;0.589;0.083
10000;-0.134;1.039;-0.071
10040;-0.185;0.998;-0.189
10080;-0.024;0.847;-0.265
10120;-0.100;0.907;-0.373
10160;-0.236;0.864;-0.229
10200;-0.177;0.874;-0.197
10240;-0.101;0.740;-0.205
10280;-0.010;0.682;-0.068
10320;0.076;0.791;-0.016
10360;0.187;0.909;-0.035
10400;0.376;1.024;0.004
10440;0.167;1.133;-0.313
10480;0.421;0.741;-0.387
10520;0.082;0.721;-0.371
10560;-0.170;0.622;-0.385
10600;0.049;1.252;-0.293
10640;0.077;1.490;-0.214
10680;-0.034;1.701;-0.328
10720;-0.046;1.912;-0.453
10760;0.018;2.225;-0.446
10800;0.029;2.533;-0.511
10820;0.043;2.650;-0.564
10860;0.073;2.774;-0.615
10900;0.040;2.921;-0.610
10920;-0.003;2.979;-0.626
10960;-0.092;3.096;-0.598
10980;-0.138;3.101;-0.538
11020;-0.508;3.376;-0.469
11060;-0.778;3.554;-0.311
11100;-0.759;2.936;-0.607
11140;-0.782;2.743;-0.635
11180;-0.820;2.434;-0.357
11220;-0.542;2.073;-0.218
11260;-0.481;1.902;-0.179
11300;-0.601;2.042;-0.046
11340;-0.584;2.164;0.083
11380;-0.654;1.919;0.081
11420;-0.885;1.718;0.087
11440;-0.934;1.648;0.115
11480;-0.991;1.476;0.224
11520;-0.976;1.223;0.290
11560;-0.977;1.063;0.263
11600;-0.804;0.954;0.194
11640;-0.748;0.934;0.186
11680;-0.726;0.935;0.296
11720;-0.619;0.863;0.359
11760;-0.543;0.816;0.415
11800;-0.418;0.765;0.462
11840;-0.305;0.651;0.382
11880;-0.153;0.416;0.342
11920;0.031;0.227;0.301
11960;0.186;0.127;0.258
12000;0.296;0.077;0.210
12040;0.292;0.012;0.159
12080;0.389;-0.123;0.047
12120;0.446;-0.183;-0.062
12160;0.582;-0.230;-0.089
12200;0.692;-0.199;-0.159
12240;0.775;-0.222;-0.184
12280;0.809;-0.324;-0.195
12320;0.825;-0.309;-0.197
12360;0.827;-0.230;-0.191
12400;0.828;-0.216;-0.172
12420;0.819;-0.225;-0.176
12460;0.783;-0.260;-0.155
12500;0.728;-0.225;-0.146
12540;0.702;-0.162;-0.122
12580;0.667;-0.112;-0.067
12620;0.635;-0.101;-0.020
12660;0.512;-0.023;-0.023
12700;0.453;0.019;0.008
12740;0.370;0.064;0.050
12780;0.313;0.116;0.089
12820;0.224;0.192;0.127
12860;0.175;0.208;0.147
12900;0.066;0.153;0.134
12940;-0.007;0.162;0.144
12980;-0.023;0.166;0.144
13020;-0.042;0.136;0.140
13060;0.004;0.119;0.115
13100;-0.015;0.121;0.081
13140;-0.054;0.081;0.077
13180;-0.072;0.072;0.069
13220;-0.082;0.074;0.048
13260;-0.064;0.046;0.016
13280;-0.034;0.010;0.012
13320;-0.001;-0.014;0.011
13360;0.019;-0.016;0.001
13400;0.042;-0.023;-0.007
13440;0.071;-0.031;-0.017
13480;0.087;-0.039;-0.018
13520;0.103;-0.032;-0.014
13560;0.111;-0.015;-0.015
13600;0.111;-0.010;-0.015
13640;0.109;-0.003;-0.002
13680;0.109;-0.007;-0.006
13720;0.106;-0.004;-0.008
13760;0.101;0.004;0.003
13800;0.099;0.017;0.009
13840;0.095;0.026;0.010
13880;0.090;0.020;0.006
13900;0.085;0.017;0.010
13940;0.076;0.026;0.016
13980;0.064;0.023;0.015
14020;0.050;0.022;0.017
14060;0.040;0.029;0.015
14100;0.027;0.026;0.010
14140;0.016;0.019;0.005
14180;0.013;0.014;0.002
14220;0.004;0.009;0.001
14260;0.000;0.012;0.004
14300;-0.008;0.005;0.004
14340;-0.010;-0.009;0.002
14380;-0.012;-0.009;-0.002
14420;-0.016;-0.007;-0.001
14460;-0.015;-0.007;-0.002
14500;-0.012;-0.010;-0.005
14520;-0.013;-0.012;-0.008
14560;-0.006;-0.005;-0.006
14600;0.001;0.001;-0.005
14640;0.002;0.004;-0.001
14680;0.006;0.005;-0.005
14720;0.007;0.006;-0.003
14760;0.010;0.005;0.006
14800;0.009;0.003;0.001
14820;0.009;0.002;0.001
14860;0.013;0.010;0.003
14900;0.014;0.009;0.004
14940;0.016;0.006;-0.004
14980;0.017;0.001;-0.002
15020;0.023;0.005;0.009
15060;0.030;0.001;0.002
15100;0.046;-0.002;0.002
15140;0.051;-0.002;0.002
15180;0.048;-0.015;0.007
15200;0.051;-0.019;0.005
15240;0.049;-0.010;0.008
15280;0.040;-0.006;0.011
15320;0.040;-0.007;0.006
15360;0.029;0.001;0.002
15380;0.032;0.001;0.006
15420;0.029;-0.007;0.006
15460;0.026;-0.010;0.002
15500;0.031;-0.016;0.003
15540;0.022;-0.009;-0.004
15580;0.018;-0.023;0.006
15620;0.002;-0.015;0.001
15660;0.004;-0.011;0.003
15700;0.001;-0.012;0.003
15720;0.001;-0.004;0.002
15760;-0.018;0.007;0.006
15780;-0.013;0.006;0.008
15820;-0.037;0.029;0.013
15860;-0.206;0.147;0.046
15880;-0.207;0.210;0.047
