DURACAO;AVL EIXO X;AVL EIXO Y;AVL EIXO Z
0;-0.031;-0.007;-0.021
40;-0.031;-0.007;-0.021
80;-0.027;0.001;-0.038
100;-0.026;-0.002;-0.032
140;-0.027;0.002;-0.030
180;-0.024;0.002;-0.035
220;-0.011;-0.002;-0.040
240;-0.005;0.002;-0.041
280;0.010;0.001;-0.032
320;0.018;-0.009;-0.021
360;0.028;-0.016;0.005
400;0.021;-0.024;0.012
440;0.023;-0.027;0.013
480;0.004;-0.013;-0.003
500;0.001;-0.006;-0.007
540;-0.005;0.026;-0.009
580;-0.002;0.011;-0.013
620;-0.004;-0.001;-0.013
660;-0.003;-0.001;-0.008
680;-0.003;0.002;-0.009
720;-0.001;0.001;-0.009
760;-0.010;-0.010;-0.002
780;-0.010;-0.012;0.000
820;-0.023;-0.002;-0.009
860;-0.014;-0.002;-0.016
900;-0.024;-0.020;-0.012
940;-0.015;0.002;-0.022
960;-0.001;-0.009;-0.032
1000;-0.038;-0.053;-0.035
1040;-0.054;-0.045;-0.035
1080;-0.051;-0.001;-0.040
1120;-0.038;0.014;-0.031
1160;-0.053;-0.006;-0.029
1200;-0.026;0.017;-0.024
1240;0.037;0.077;-0.045
1280;-0.095;0.043;-0.016
1320;0.005;0.001;0.009
1360;0.004;-0.058;0.059
1400;-0.002;-0.018;0.062
1440;-0.013;0.024;0.052
1480;0.004;0.031;0.049
1520;0.047;0.015;0.041
1560;0.057;-0.004;0.038
1580;0.061;0.007;0.040
1620;0.080;0.058;0.050
1660;0.091;0.050;0.046
1700;0.086;0.047;0.040
1740;0.071;0.062;0.031
1780;0.073;0.048;0.022
1820;0.084;0.010;0.023
1840;0.082;-0.010;0.023
1880;0.083;-0.027;0.016
1920;0.070;-0.029;0.012
1960;0.063;-0.016;0.010
2000;0.038;0.009;0.001
2040;0.029;0.024;-0.018
2080;0.013;0.025;-0.027
2120;-0.005;0.014;-0.026
2160;0.021;0.024;-0.027
2200;0.013;0.023;-0.026
2240;0.019;0.013;-0.027
2280;0.026;0.015;-0.038
2320;-0.004;0.031;-0.037
2360;-0.064;-0.008;-0.027
2400;-0.081;-0.024;-0.026
2440;-0.067;-0.006;-0.034
2480;-0.069;-0.001;-0.036
2520;-0.090;0.005;-0.022
2540;-0.078;0.013;-0.023
2580;-0.100;0.010;-0.049
2620;-0.111;-0.013;-0.049
2660;-0.101;-0.057;-0.040
2700;-0.125;-0.013;-0.046
2740;-0.189;0.031;-0.038
2780;-0.272;0.018;-0.046
2820;-0.452;0.010;-0.049
2860;-0.743;-0.018;-0.003
2900;-0.857;0.013;0.032
2940;-1.010;0.077;0.104
2980;-1.144;0.035;0.142
3020;-1.219;-0.022;0.195
3060;-1.297;-0.005;0.238
3100;-1.334;-0.018;0.245
3140;-1.345;-0.016;0.239
3180;-1.124;0.052;0.184
3200;-0.991;0.068;0.133
3240;-0.717;-0.026;0.036
3280;-0.349;-0.129;-0.031
3320;0.025;-0.230;-0.084
3360;0.274;-0.318;-0.192
3400;0.504;-0.313;-0.283
3440;0.684;-0.338;-0.237
3480;0.886;-0.374;-0.211
3500;1.075;-0.351;-0.224
3540;1.219;-0.378;-0.211
3560;1.268;-0.407;-0.203
3600;1.378;-0.528;-0.157
3620;1.447;-0.560;-0.111
3660;1.505;-0.566;0.001
3700;1.467;-0.348;0.076
3720;1.334;-0.192;0.090
3760;0.907;0.312;0.024
3800;0.809;0.693;-0.058
3840;0.337;0.489;-0.012
3880;0.345;0.739;-0.192
3920;0.092;0.696;-0.263
3960;0.041;0.520;-0.178
4000;-0.021;0.434;-0.237
4040;-0.053;0.240;-0.183
4080;0.073;0.031;-0.041
4120;0.325;-0.294;-0.016
4160;0.618;-0.555;0.140
4200;0.704;-0.916;0.329
4240;0.627;-0.695;0.249
4280;0.439;-0.596;0.040
4320;0.600;-0.627;0.126
4360;0.345;-0.814;0.104
4400;-0.077;-0.498;0.094
4440;0.199;-0.603;0.103
4480;0.055;-0.295;0.025
4520;0.035;0.131;0.037
4560;-0.056;0.159;-0.009
4600;0.031;0.348;0.015
4640;0.194;0.411;0.017
4680;0.326;0.420;0.003
4720;0.415;0.115;-0.002
4760;0.226;-0.166;-0.019
4800;-0.313;-0.070;0.089
4840;0.150;0.376;-0.025
4880;0.269;0.691;-0.056
4920;-0.307;0.771;-0.009
4960;-0.186;0.986;-0.151
5000;0.047;0.704;-0.159
5040;0.034;0.517;-0.084
5080;0.040;0.276;-0.061
5120;0.075;-0.095;-0.038
5160;0.095;-0.339;-0.013
5200;0.162;-0.473;0.106
5220;0.347;-0.486;0.041
5260;0.778;-0.190;-0.057
5300;0.805;-0.273;-0.009
5340;0.524;-0.499;-0.133
5380;-0.051;-0.440;-0.070
5420;-0.086;-0.553;0.049
5460;-0.398;-0.448;0.115
5500;-0.198;0.078;0.119
5540;-0.160;-0.142;0.021
5580;-0.172;0.051;-0.027
5620;0.155;0.175;0.086
5660;0.131;0.282;0.000
5700;-0.094;0.239;0.009
5740;0.202;0.513;-0.070
5780;0.465;0.289;-0.011
5820;0.331;0.396;0.081
5860;0.053;0.340;-0.093
5900;-0.470;0.864;-0.067
5940;-0.359;1.134;-0.074
5980;-0.221;0.946;-0.093
6000;-0.296;0.959;-0.114
6040;-0.257;0.776;-0.268
6080;-0.346;0.949;-0.169
6120;-0.280;0.666;-0.237
6160;-0.205;0.718;-0.271
6200;-0.153;0.621;-0.122
6240;-0.049;0.591;0.029
6280;0.056;0.602;0.130
6320;0.243;0.574;0.258
6360;0.635;0.302;0.141
6400;0.351;0.753;-0.140
6440;-0.003;0.926;-0.236
6480;0.045;1.184;-0.258
6520;0.012;1.652;-0.321
6560;-0.128;2.465;-0.360
6600;-0.044;2.985;-0.446
6620;-0.032;3.205;-0.453
6660;-0.024;3.523;-0.508
6700;-0.336;3.812;-0.599
6740;-0.442;3.743;-0.655
6760;-0.373;3.665;-0.655
6800;-0.073;3.580;-0.575
6840;-0.038;3.614;-0.442
6880;-0.578;3.322;-0.288
6920;0.164;3.096;-0.430
6960;-0.064;3.240;-0.443
7000;-0.739;3.296;-0.375
7040;-0.296;3.201;-0.323
7080;-0.334;2.707;-0.262
7120;-0.290;2.614;-0.206
7160;-0.027;2.534;-0.153
7200;-0.185;2.294;-0.114
7240;-0.390;1.943;-0.060
7280;-0.344;1.784;0.012
7320;-0.190;1.478;0.027
7360;-0.140;1.257;0.029
7400;-0.123;0.986;0.034
7440;-0.196;0.772;0.059
7480;-0.060;0.575;0.038
7520;0.004;0.454;0.027
7560;0.081;0.350;0.003
7600;0.108;0.260;0.001
7640;-0.020;0.400;-0.079
7680;0.065;0.679;-0.156
7720;0.219;0.507;-0.105
7760;0.260;-0.017;0.048
7800;0.116;-0.129;0.169
7840;0.053;-0.151;0.090
7880;0.199;-0.285;0.056
7920;0.093;0.028;0.151
7960;0.072;0.144;0.097
8000;0.116;0.054;0.064
8040;0.045;0.120;0.090
8080;-0.100;0.185;0.079
8120;-0.100;0.248;0.048
8140;-0.066;0.235;0.038
8180;0.130;0.280;-0.044
8220;0.381;0.208;-0.057
8260;0.717;0.042;0.051
8300;0.747;-0.020;0.156
8340;0.197;-0.190;0.277
8380;-0.119;0.089;0.255
8420;0.033;0.020;0.116
8460;0.004;0.229;0.030
8500;-0.258;-0.105;-0.001
8540;-0.117;-0.271;-0.027
8580;-0.200;-0.211;-0.032
8620;-0.109;-0.411;-0.085
8660;-0.071;-0.310;-0.111
8700;0.016;-0.131;-0.095
8740;-0.030;-0.031;-0.043
8780;0.004;-0.092;-0.037
8820;0.178;0.029;-0.061
8860;0.484;-0.075;-0.015
8900;0.279;-0.280;0.038
8940;-0.122;-0.263;-0.119
8980;-0.291;-0.089;-0.087
9020;-0.311;-0.294;-0.153
9060;-0.227;-0.114;0.035
9100;-0.294;0.027;0.029
9140;0.064;-0.078;-0.021
9180;0.178;-0.004;0.032
9220;-0.034;-0.115;0.046
9260;-0.057;-0.064;0.020
9300;0.227;0.164;0.001
9340;0.356;0.262;0.004
9380;0.456;0.116;-0.056
9420;0.625;0.547;-0.072
9460;0.745;0.181;0.128
9500;-0.031;0.401;0.207
9540;0.208;0.274;0.132
9580;0.202;0.261;0.037
9620;-0.111;-0.475;-0.055
9660;-0.145;-0.730;0.067
9680;-0.095;-0.663;0.103
9720;-0.016;-0.911;0.140
9760;-0.073;-1.310;0.130
9780;-0.187;-1.360;0.139
9820;-0.096;-1.463;0.181
9860;-0.210;-1.464;0.277
9900;-0.146;-1.439;0.243
9940;-0.125;-1.332;0.238
9980;0.167;-1.569;0.188
10020;0.220;-2.300;0.267
10060;0.373;-1.880;0.092
10080;0.199;-1.858;0.011
10120;-0.010;-1.390;0.062
10160;-0.228;-1.933;0.262
10200;-0.398;-2.093;0.365
10240;-0.283;-2.288;0.382
10260;-0.157;-2.629;0.398
10300;-0.125;-3.338;0.448
10340;-0.098;-3.569;0.400
10380;0.180;-3.701;0.467
10420;0.166;-3.746;0.409
10460;0.206;-3.499;0.397
10500;0.257;-3.198;0.359
10540;0.124;-3.401;0.224
10580;-0.346;-3.202;0.271
10620;-0.481;-3.238;0.239
10660;-0.906;-3.056;0.243
10700;-0.771;-3.600;-0.026
10740;-0.767;-3.164;0.004
10780;-0.778;-2.671;-0.045
10820;-0.706;-2.533;-0.400
10860;-0.549;-1.625;-0.390
10900;-0.611;-1.134;-0.316
10940;-0.931;-0.953;-0.222
10980;-1.039;-1.348;-0.205
11020;-0.984;-1.347;-0.131
11060;-0.503;-0.915;-0.106
11100;-0.437;-0.161;0.001
11140;-0.280;-0.136;-0.210
11180;-0.183;0.061;-0.216
11220;-0.006;-0.054;-0.081
11260;-0.016;0.047;0.021
11300;-0.070;0.138;0.079
11340;-0.089;0.182;0.139
11380;-0.126;0.286;0.154
11420;-0.147;0.205;0.122
11460;-0.059;0.139;0.155
11500;0.064;0.029;0.222
11540;0.326;-0.085;0.220
11580;0.587;0.092;0.255
11620;0.734;0.078;0.340
11640;0.863;0.017;0.305
11680;0.690;0.261;0.276
11720;0.473;0.266;0.174
11760;0.852;0.153;-0.075
11800;1.104;0.035;0.006
11840;1.055;-0.018;0.104
11880;0.953;-0.007;0.192
11920;0.718;0.116;0.308
11940;0.638;0.145;0.329
11980;0.477;0.157;0.305
12020;0.332;0.130;0.203
12060;0.292;-0.023;0.077
12100;0.210;-0.034;0.028
12140;0.029;-0.042;0.000
12180;-0.084;-0.029;-0.040
12220;-0.106;0.014;-0.100
12260;-0.098;-0.009;-0.101
12300;-0.108;-0.025;-0.104
12340;-0.136;0.027;-0.119
12380;-0.136;0.029;-0.144
12420;-0.138;0.045;-0.142
12460;-0.134;0.035;-0.139
12500;-0.136;0.002;-0.136
12540;-0.125;-0.018;-0.121
12580;-0.102;-0.082;-0.092
12620;-0.086;-0.082;-0.072
12660;-0.034;-0.054;-0.044
12700;-0.032;-0.067;-0.035
12740;-0.001;-0.039;-0.028
12780;0.001;-0.032;-0.016
12820;0.013;-0.018;-0.007
12860;0.034;-0.010;0.009
12900;0.035;-0.029;0.026
12940;0.018;-0.077;0.046
12980;-0.003;-0.071;0.048
13020;0.006;-0.096;0.060
13060;0.001;-0.087;0.048
13100;-0.034;-0.013;0.037
13140;-0.027;0.085;0.038
13180;0.004;0.136;0.071
13220;0.004;0.198;0.127
13260;0.043;0.203;0.168
13300;-0.017;0.081;0.094
13340;-0.033;-0.023;-0.006
13380;-0.014;-0.071;0.032
13420;-0.023;-0.092;0.056
13460;0.005;-0.079;0.051
13500;-0.026;-0.044;0.031
13540;-0.024;-0.054;0.015
13580;0.189;-0.299;0.002
13620;0.038;-0.038;0.020
13660;0.111;-0.153;0.005
13700;0.054;-0.099;0.015
13740;0.095;-0.149;0.008
13780;0.007;-0.037;0.016
13820;0.013;-0.043;-0.002
13860;0.005;-0.007;-0.002
13900;0.014;0.005;-0.007
13940;0.008;-0.006;-0.011
13980;0.031;-0.038;-0.012
14020;0.013;0.004;-0.015
14060;-0.015;0.038;-0.018
14100;-0.040;0.075;-0.024
14140;-0.169;0.167;-0.034
14180;-0.473;0.531;-0.018
14220;0.095;-0.103;-0.053
14260;0.012;0.024;-0.047
14300;0.018;0.046;-0.037
14340;0.007;0.095;-0.039
14380;-0.009;0.148;-0.009
