DURACAO;AVL EIXO X;AVL EIXO Y;AVL EIXO Z
0;-0.034;0.009;-0.006
40;-0.034;0.009;-0.006
80;-0.004;0.012;-0.003
120;-0.007;0.005;-0.004
160;-0.009;-0.003;-0.005
200;-0.015;0.001;-0.001
240;-0.018;-0.015;0.000
280;-0.020;-0.023;-0.001
320;-0.020;-0.027;0.000
360;-0.002;-0.007;0.000
400;-0.002;-0.010;0.000
440;-0.004;-0.003;0.001
480;0.002;-0.004;0.001
520;0.001;-0.002;-0.002
560;0.001;-0.002;-0.001
600;0.001;0.001;0.000
640;0.002;0.005;0.001
680;0.001;0.005;0.001
720;0.001;0.003;0.000
760;0.001;0.003;0.001
800;-0.004;0.004;0.000
840;-0.007;0.004;0.002
880;-0.007;-0.001;0.001
920;-0.001;0.003;0.003
960;0.001;-0.001;-0.001
1000;0.001;0.004;-0.002
1040;0.000;0.005;-0.002
1080;-0.002;0.004;-0.002
1120;-0.002;0.004;-0.003
1160;-0.001;0.004;-0.003
1200;0.003;0.005;-0.002
1240;0.002;0.004;-0.002
1280;0.001;0.002;-0.004
1320;0.001;0.001;-0.003
1360;0.004;0.001;-0.002
1400;0.002;0.004;-0.003
1440;0.015;0.004;-0.002
1460;0.007;0.002;-0.002
1500;0.006;0.004;-0.004
1540;0.009;0.005;-0.002
1580;0.008;0.005;0.000
1620;0.005;0.002;-0.001
1660;0.010;0.007;0.001
1700;0.011;0.007;0.002
1740;0.007;0.004;-0.001
1780;0.008;0.003;-0.001
1820;0.012;0.004;0.000
1860;0.010;0.004;0.000
1900;0.004;0.005;0.000
1940;0.005;0.006;0.001
1960;0.005;0.005;0.002
2000;0.005;0.004;0.000
2040;0.005;0.004;0.001
2080;0.006;0.005;0.001
2120;0.004;0.004;0.001
2160;0.003;0.004;0.001
2200;0.003;0.004;0.001
2240;0.007;0.002;0.001
2260;0.005;0.001;0.001
2300;0.005;0.004;0.001
2340;0.001;0.002;0.000
2360;-0.001;0.003;0.001
2400;0.002;0.004;0.001
2440;0.004;0.008;0.002
