DURACAO;AVL EIXO X;AVL EIXO Y;AVL EIXO Z
0;0.005;-0.017;0.002
40;0.005;-0.017;0.002
80;0.009;-0.008;-0.001
120;0.013;-0.009;0.001
160;-0.002;-0.009;0.002
200;-0.002;-0.006;0.006
240;0.004;-0.012;0.004
280;-0.001;-0.020;0.005
320;-0.001;-0.038;0.003
360;0.002;-0.079;-0.005
380;0.010;-0.096;-0.005
420;0.013;-0.103;-0.001
440;0.015;-0.103;0.004
480;0.012;-0.082;0.002
520;0.010;-0.082;-0.001
560;0.015;-0.062;-0.007
580;0.016;-0.067;-0.005
620;0.013;-0.038;-0.002
660;0.016;-0.034;-0.002
680;0.019;-0.030;-0.002
720;0.020;-0.026;-0.001
760;0.020;-0.023;0.001
800;0.021;-0.022;-0.002
840;0.014;-0.028;-0.006
880;0.015;-0.028;-0.007
920;0.013;-0.024;-0.005
960;0.012;-0.024;-0.007
1000;0.010;-0.022;-0.006
1040;0.012;-0.020;-0.006
1080;0.013;-0.015;-0.005
1120;0.009;-0.016;-0.004
1160;0.012;-0.015;-0.003
1180;0.013;-0.014;-0.004
1220;0.006;-0.015;-0.002
1260;0.011;-0.014;-0.001
1280;0.010;-0.015;-0.001
1320;0.008;-0.014;0.002
1360;0.010;-0.013;0.003
1400;0.013;-0.012;0.004
1440;0.013;-0.013;0.005
1480;0.013;-0.015;0.007
1500;0.013;-0.013;0.009
1540;0.012;-0.012;0.009
1580;0.014;-0.013;0.010
1620;0.015;-0.012;0.008
1660;0.014;-0.018;0.007
1700;0.013;-0.016;0.005
1740;0.012;-0.016;0.004
1760;0.013;-0.018;0.005
1800;0.011;-0.020;0.004
1840;0.010;-0.020;0.004
1880;0.009;-0.022;0.001
1920;0.005;-0.021;0.001
1960;0.005;-0.021;0.001
2000;0.002;-0.020;-0.001
2040;0.002;-0.020;0.000
2080;0.002;-0.021;-0.001
2100;0.002;-0.020;-0.002
2140;0.002;-0.018;-0.003
2180;0.001;-0.020;-0.004
2220;0.003;-0.019;-0.004
2260;-0.001;-0.020;-0.004
2280;-0.001;-0.024;-0.004
2320;0.002;-0.022;-0.002
2360;0.001;-0.020;-0.003
2400;0.004;-0.016;-0.002
2440;0.007;-0.018;-0.002
2480;0.006;-0.021;-0.004
2520;0.011;-0.017;-0.003
2560;0.013;-0.016;-0.002
2600;0.012;-0.001;-0.002
2620;0.012;-0.001;-0.003
2660;0.014;-0.002;-0.001
2680;0.016;-0.002;-0.001
2720;0.015;-0.001;-0.004
2760;0.016;-0.002;-0.001
2780;0.018;-0.002;-0.001
2820;0.020;-0.002;-0.002
2860;0.021;-0.003;-0.001
2900;0.021;-0.002;0.000
2940;0.022;-0.002;-0.001
2980;0.024;-0.001;-0.001
3020;0.024;-0.003;-0.001
3060;0.024;-0.001;-0.001
3100;0.026;-0.003;-0.002
3140;0.028;-0.001;-0.002
3180;0.021;0.000;-0.001
3220;0.012;0.001;-0.001
3260;-0.010;0.012;-0.005
3300;-0.082;0.021;-0.005
3340;-0.130;0.095;-0.027
3380;-0.178;0.125;-0.005
3420;-0.212;0.075;-0.008
3460;-0.262;0.065;-0.004
3500;-0.375;0.013;0.004
3540;-0.478;0.029;-0.036
3560;-0.533;0.039;-0.042
3600;-0.651;0.086;-0.035
3640;-0.800;0.124;-0.035
3680;-0.946;0.123;0.004
3720;-1.072;0.231;-0.005
3760;-1.161;0.359;0.029
3780;-1.151;0.438;0.058
3820;-0.911;0.377;0.110
3860;-0.696;0.225;0.059
3900;-0.549;0.166;0.010
3940;-0.441;0.082;0.016
3980;-0.308;0.037;0.004
4020;-0.227;0.045;0.024
4060;-0.025;0.166;0.003
4100;0.114;0.198;0.034
4140;0.341;0.147;0.061
4180;0.664;0.078;0.050
4220;0.844;-0.034;0.155
4260;0.866;-0.179;0.205
4300;0.877;-0.357;0.233
4340;0.828;-0.459;0.205
4380;0.698;-0.402;0.234
4420;0.607;-0.226;0.239
4440;0.531;-0.159;0.229
4480;0.511;-0.038;0.189
4520;0.409;-0.042;0.081
4560;0.327;0.010;0.012
4580;0.298;0.077;-0.021
4620;0.271;0.270;-0.045
4660;0.273;0.476;-0.105
4700;0.233;0.426;-0.122
4740;0.217;0.318;-0.125
4780;0.174;0.117;0.028
4820;0.356;0.155;-0.067
4860;0.186;0.495;-0.421
4880;0.114;0.459;-0.376
4920;0.290;0.505;-0.201
4960;0.357;0.354;-0.070
5000;0.104;0.114;-0.165
5040;0.165;0.247;-0.141
5060;0.178;0.246;-0.136
5100;0.092;0.084;-0.121
5140;0.067;-0.181;-0.068
5160;0.070;-0.274;-0.034
5200;0.116;-0.449;0.023
5240;0.143;-0.536;0.101
5260;0.176;-0.579;0.137
5300;0.185;-0.520;0.214
5340;0.158;-0.504;0.211
5380;0.184;-0.477;0.118
5420;0.295;-0.364;0.144
5440;0.334;-0.396;0.117
5480;-0.186;-0.315;-0.198
5520;-0.216;-0.196;-0.114
5560;-0.063;-0.419;-0.144
5600;0.107;-0.100;-0.051
5640;0.157;0.057;0.086
5660;0.116;-0.014;0.061
5700;-0.075;-0.114;0.054
5740;-0.033;-0.064;0.076
5780;0.010;0.031;0.064
5820;-0.044;0.063;0.016
5860;-0.048;0.162;-0.015
5900;0.002;0.192;-0.065
5940;0.051;0.367;-0.151
5980;0.175;0.470;-0.152
6020;0.271;0.457;-0.150
6060;0.202;0.508;-0.135
6100;0.233;0.338;-0.180
6140;0.561;0.398;-0.109
6160;0.290;-0.092;0.105
6200;-0.114;0.077;-0.033
6240;-0.619;0.430;0.019
6280;0.203;0.431;0.061
6320;0.454;0.346;-0.006
6360;0.065;0.023;-0.084
6400;-0.329;-0.146;-0.054
6440;-0.198;-0.147;-0.015
6460;-0.048;-0.045;-0.005
6500;0.068;-0.048;0.022
6540;-0.093;-0.170;0.060
6580;-0.189;-0.333;0.146
6620;-0.172;-0.366;0.200
6660;-0.172;-0.360;0.206
6680;-0.155;-0.362;0.200
6720;-0.096;-0.384;0.166
6760;0.018;-0.393;0.154
6800;0.096;-0.266;0.083
6840;0.195;-0.256;-0.357
6880;0.037;-0.297;-0.051
6920;-0.043;-0.652;-0.211
6960;0.004;-0.458;-0.081
7000;0.059;-0.343;0.117
7040;-0.049;-0.515;0.130
7060;-0.125;-0.696;0.147
7100;-0.137;-0.811;0.188
7140;-0.107;-0.743;0.163
7160;-0.101;-0.724;0.140
7200;-0.057;-0.639;0.047
7240;-0.013;-0.654;-0.063
7280;0.103;-0.729;-0.156
7320;0.235;-0.698;-0.168
7360;0.347;-0.468;-0.134
7400;0.469;-0.383;-0.159
7440;0.406;-0.646;-0.070
7460;0.180;-0.704;0.254
7500;0.071;-1.507;-0.048
7540;0.110;-0.728;0.263
7560;0.067;-0.868;0.229
7600;0.227;-0.999;0.244
7640;0.396;-1.177;0.293
7680;0.222;-1.407;0.285
7720;0.115;-1.533;0.364
7760;0.134;-1.846;0.395
7780;0.148;-1.947;0.390
7820;0.081;-1.957;0.387
7860;-0.053;-1.978;0.438
7900;-0.097;-1.969;0.517
7940;0.105;-2.008;0.584
7980;0.219;-2.007;0.585
8020;0.250;-1.956;0.549
8060;0.321;-1.954;0.575
8100;0.469;-2.128;0.638
8140;0.329;-2.123;0.552
8180;-0.178;-2.333;0.544
8200;-0.503;-2.037;0.530
8240;-0.571;-2.492;0.370
8280;0.048;-1.751;0.345
8320;0.421;-1.659;0.404
8360;0.147;-1.765;0.500
8400;-0.261;-1.940;0.543
8440;-0.415;-2.166;0.489
