DURACAO;AVL EIXO X;AVL EIXO Y;AVL EIXO Z
11599;-0.124;-0.413;0.022
11639;0.104;-0.289;-0.009
11680;0.093;-0.127;-0.037
11699;0.023;-0.080;-0.031
11740;0.063;-0.007;0.022
11780;0.004;0.024;0.018
11819;-0.097;-0.024;-0.012
11859;-0.065;-0.002;0.003
11900;-0.020;0.023;0.042
11940;-0.014;0.001;0.049
11979;0.090;-0.054;0.028
12019;0.183;-0.032;0.007
12060;0.184;0.021;0.002
12079;0.149;0.036;-0.009
12120;0.072;0.040;-0.035
12160;-0.018;0.038;-0.027
12199;-0.012;0.049;-0.029
12240;0.009;0.045;-0.023
12280;-0.023;0.037;-0.002
12319;-0.020;0.056;0.003
12359;-0.043;0.045;0.003
12400;-0.075;0.040;0.005
12440;-0.029;0.035;0.015
12479;0.007;0.034;0.019
12519;0.027;-0.002;0.012
12560;0.003;-0.021;-0.011
12599;-0.087;-0.040;-0.009
12639;-0.062;-0.018;-0.006
12680;-0.005;0.014;0.004
12720;-0.062;0.013;0.024
12759;-0.064;0.015;0.016
12799;-0.001;0.002;0.016
12840;-0.020;-0.011;0.010
12859;-0.031;-0.009;0.005
12900;-0.026;0.000;-0.002
12940;-0.001;0.002;0.002
12979;-0.002;0.002;0.005
13019;-0.022;0.013;0.006
13060;-0.013;0.026;0.002
13099;-0.006;0.028;-0.009
13139;-0.021;0.023;-0.004
13180;-0.029;0.012;-0.007
13219;-0.016;0.008;-0.004
13259;-0.018;0.002;0.000
13299;-0.032;0.003;-0.002
13339;-0.036;0.002;0.001
13379;-0.028;-0.005;0.005
13419;0.022;-0.019;-0.002
13459;0.045;-0.018;0.002
13499;0.030;-0.037;-0.002
13539;0.041;-0.009;-0.003
13579;0.045;-0.008;-0.002
13619;0.012;-0.003;0.001
13659;-0.002;-0.002;-0.004
13699;0.016;0.009;0.007
13739;-0.002;0.010;0.002
13779;-0.014;-0.005;-0.001
13819;-0.017;-0.003;-0.001
13859;0.000;-0.005;0.001
13899;0.004;-0.004;-0.001
13939;-0.018;0.000;0.000
13979;0.007;0.004;-0.001
14019;0.023;-0.004;0.004
14059;0.007;0.005;0.000
14099;-0.013;0.003;-0.005
14139;-0.154;0.041;0.004
14179;-0.266;0.072;0.004
14219;0.054;-0.012;-0.005
