DURACAO;AVL EIXO X;AVL EIXO Y;AVL EIXO Z
0;0.007;0.020;0.008
40;0.007;0.020;0.008
80;0.015;0.018;0.009
120;0.024;0.010;0.011
160;0.022;0.011;0.010
200;0.027;0.011;0.012
240;0.024;0.021;0.012
280;0.023;0.012;0.012
320;0.027;0.014;0.011
360;0.030;0.013;0.012
400;0.026;0.015;0.010
440;0.024;0.012;0.010
480;0.027;0.017;0.013
520;0.024;0.011;0.016
560;0.023;-0.002;0.014
600;0.010;-0.004;0.010
640;0.002;-0.005;0.001
680;-0.002;-0.013;0.000
700;-0.002;-0.019;-0.001
740;-0.002;-0.015;-0.004
780;-0.004;-0.013;-0.005
820;-0.009;-0.022;-0.007
860;-0.008;-0.012;-0.006
900;-0.011;-0.018;-0.009
920;-0.010;-0.026;-0.008
960;-0.007;-0.020;-0.007
1000;-0.004;-0.015;-0.010
1040;-0.005;-0.009;-0.007
1080;-0.007;-0.008;-0.006
1120;-0.003;-0.007;-0.006
1160;-0.001;-0.009;-0.006
1200;0.000;-0.005;-0.005
1240;0.003;-0.007;-0.006
1280;0.008;-0.013;-0.007
1320;0.005;-0.005;-0.007
1360;0.002;-0.002;-0.008
1400;-0.001;-0.008;-0.007
1440;0.005;-0.007;-0.009
1480;0.008;-0.008;-0.007
1500;0.014;-0.012;-0.006
1540;0.012;-0.012;-0.005
1580;0.012;-0.007;-0.006
1600;0.008;-0.005;-0.007
1640;0.008;-0.005;-0.004
1680;0.011;-0.008;-0.004
1720;0.018;-0.008;-0.001
1760;0.016;-0.009;-0.002
1800;0.021;-0.010;-0.001
1840;0.016;-0.010;0.001
1880;0.002;-0.023;-0.004
1900;-0.009;-0.023;-0.008
1940;-0.042;-0.022;-0.015
1980;-0.065;-0.006;-0.017
2020;-0.070;-0.004;-0.021
2060;-0.082;0.003;-0.026
2100;-0.072;0.017;-0.022
2140;-0.068;0.022;-0.018
2180;-0.058;0.012;-0.016
2200;-0.052;0.010;-0.016
2240;-0.031;0.008;-0.009
2280;-0.015;0.005;-0.002
2320;0.010;0.005;0.002
2360;0.017;0.004;0.012
2400;0.011;-0.031;0.024
2420;-0.021;-0.013;0.005
2460;-0.186;-0.009;-0.056
2500;-0.298;0.048;-0.095
2540;-0.391;0.101;-0.112
2580;-0.556;0.114;-0.133
2600;-0.665;0.113;-0.162
2640;-0.916;0.092;-0.219
2680;-1.079;0.100;-0.246
2700;-1.089;0.104;-0.258
2740;-1.126;0.090;-0.268
2780;-0.997;0.073;-0.251
2820;-0.994;0.220;-0.377
2860;-0.929;0.071;-0.345
2900;-0.731;-0.129;-0.251
2940;-0.472;-0.147;-0.109
2980;-0.167;-0.100;-0.089
3020;-0.022;-0.090;-0.085
3040;0.080;-0.111;-0.051
3080;0.327;-0.133;0.015
3120;0.489;-0.078;0.085
3160;0.665;-0.168;0.093
3200;0.891;-0.187;0.087
3220;0.969;-0.210;0.097
3260;1.139;-0.264;0.126
3300;1.285;-0.286;0.167
3340;1.403;-0.415;0.197
3360;1.440;-0.449;0.186
3400;1.348;-0.293;0.189
3440;1.084;0.018;0.180
3480;0.881;0.224;0.227
3520;0.673;0.323;0.207
3540;0.593;0.253;0.159
3580;0.529;0.093;0.120
3600;0.463;0.086;0.126
3640;0.279;0.143;0.054
3680;0.115;0.238;-0.010
3700;0.013;0.276;0.003
3740;-0.050;0.338;0.064
3760;-0.053;0.322;0.079
3800;-0.093;0.280;0.084
3840;-0.137;0.287;0.095
3880;-0.183;0.206;0.112
3920;-0.158;0.023;0.133
3940;-0.131;-0.009;0.150
3980;-0.111;-0.032;0.160
4020;-0.046;0.097;0.089
4060;0.029;0.268;-0.087
4080;0.114;0.403;-0.129
4120;0.134;0.480;-0.150
4160;0.073;0.130;0.115
4200;0.089;-0.197;0.197
4240;0.236;-0.368;0.239
4280;0.315;-0.150;0.105
4300;0.392;-0.084;0.001
4340;0.155;0.148;0.088
4380;0.169;0.000;0.097
4420;0.084;-0.114;0.106
4460;0.125;-0.026;0.101
4500;0.057;0.065;0.064
4520;0.069;0.057;0.024
4560;0.047;-0.010;-0.042
4600;0.038;0.062;-0.103
4640;0.050;0.098;-0.180
4680;0.099;0.150;-0.241
4720;0.056;0.112;-0.250
4760;-0.023;0.103;-0.275
4780;0.027;0.221;-0.327
4820;0.336;0.602;-0.388
4860;0.081;0.311;-0.276
4900;-0.781;-0.244;-0.122
4920;-0.143;-0.280;-0.012
4960;0.337;0.487;-0.235
5000;-0.649;0.925;0.080
5040;-0.121;0.078;0.250
5080;0.147;-0.610;0.076
5120;0.029;-0.481;0.132
5160;0.018;-0.205;0.087
5200;0.007;-0.193;0.035
5240;-0.002;-0.231;0.081
5280;-0.081;-0.200;0.133
5320;-0.092;-0.239;0.140
5360;-0.062;-0.330;0.188
5400;0.061;-0.464;0.192
5420;0.112;-0.425;0.117
5460;0.115;-0.070;0.114
5500;0.370;-0.687;0.075
5540;0.323;-0.236;-0.124
5580;0.028;0.153;-0.088
5620;-0.129;-0.190;0.035
5660;0.197;-0.685;-0.187
5700;0.302;-0.219;-0.226
5720;0.139;0.206;-0.059
5760;0.039;0.197;0.010
5800;0.035;0.047;-0.002
5840;0.056;-0.063;0.025
5880;0.060;0.022;0.009
5920;0.035;0.124;-0.100
5960;-0.024;0.192;-0.156
6000;-0.029;0.275;-0.163
6040;0.015;0.351;-0.152
6060;-0.061;0.364;-0.150
6100;-0.098;0.356;-0.095
6140;0.236;0.406;-0.077
6180;0.048;0.750;-0.004
6220;-0.266;0.401;0.096
6260;0.321;0.329;-0.082
6280;0.067;0.583;-0.032
6320;-0.389;0.929;0.128
6360;-0.321;0.661;0.170
6400;-0.021;0.102;0.027
6440;-0.030;0.118;0.043
6480;-0.098;0.431;0.038
6520;-0.127;0.475;0.020
6560;-0.083;0.367;0.050
6580;-0.088;0.409;0.069
6620;-0.121;0.531;0.099
6660;-0.046;0.409;0.112
6700;0.037;0.398;0.172
6740;0.085;0.344;0.236
6780;0.125;0.668;0.199
6820;0.378;0.418;-0.011
6860;0.237;1.057;-0.207
6900;0.128;1.085;-0.054
6940;0.153;0.755;-0.020
6980;0.249;0.674;-0.154
7020;0.431;1.042;-0.351
7060;0.250;1.560;-0.285
7100;0.084;1.580;-0.274
7140;0.016;1.594;-0.265
7180;-0.038;1.933;-0.294
7220;-0.112;2.150;-0.312
7260;-0.174;2.139;-0.356
7280;-0.225;2.115;-0.362
7320;-0.276;2.118;-0.323
7360;-0.255;2.078;-0.246
7380;-0.196;2.029;-0.228
7420;-0.114;1.960;-0.159
7460;0.045;1.888;-0.102
7500;0.292;1.846;-0.012
7540;0.412;2.161;-0.108
7580;-0.012;2.009;-0.115
7620;0.221;2.183;-0.027
7660;0.251;2.031;-0.079
7700;-0.172;2.629;0.015
7740;-0.092;2.397;0.162
7760;0.065;2.036;0.029
7800;0.116;1.934;-0.079
7840;0.040;2.276;-0.050
7880;-0.082;2.300;-0.076
7920;-0.142;2.128;-0.127
7960;-0.150;1.804;-0.108
7980;-0.133;1.670;-0.071
8020;-0.187;1.544;0.002
8060;-0.145;1.263;0.057
8100;-0.125;1.087;0.119
8140;0.086;0.970;0.152
8180;0.230;0.911;0.129
8200;0.367;0.692;0.136
8240;0.472;0.696;-0.073
8280;0.206;1.388;-0.179
8320;0.280;1.310;-0.059
8360;0.232;1.007;-0.004
8400;0.294;0.781;-0.145
8440;0.327;1.013;-0.222
8460;0.232;1.194;-0.156
8500;0.144;1.179;-0.130
8540;0.183;1.112;-0.105
8580;0.175;1.148;-0.064
8600;0.121;1.147;-0.044
8640;0.040;0.915;-0.051
8680;-0.002;0.702;-0.083
8720;-0.043;0.518;-0.073
8760;-0.021;0.356;-0.084
8800;0.034;0.327;-0.106
8840;0.050;0.354;-0.096
8880;0.108;0.322;-0.078
8920;0.307;0.216;-0.133
8960;0.646;0.364;-0.016
9000;-0.599;0.089;0.164
9040;-0.043;-0.486;0.191
9060;0.520;-0.511;-0.016
9100;-0.024;0.723;-0.010
9140;-0.392;0.853;0.238
9160;-0.137;0.303;0.192
9200;0.164;-0.456;0.024
9240;0.005;-0.242;0.026
9280;-0.032;-0.026;0.007
9320;-0.049;-0.021;-0.054
9360;-0.049;-0.115;-0.027
9400;-0.083;-0.070;0.044
9440;-0.101;-0.068;0.054
9460;-0.100;-0.115;0.065
9500;-0.108;-0.270;0.114
9540;-0.034;-0.293;0.056
9580;0.046;0.062;-0.027
9620;0.166;-0.153;0.109
9640;0.301;-0.632;-0.075
9680;0.309;-0.114;-0.243
9720;-0.010;-0.105;-0.081
9760;-0.076;-0.527;-0.025
9800;0.235;-0.739;-0.244
9840;0.023;-0.005;-0.042
9880;0.035;0.170;0.026
9920;-0.037;0.130;-0.030
9960;0.053;0.052;-0.034
10000;-0.032;0.263;-0.049
10040;-0.004;0.396;-0.119
10080;-0.076;0.489;-0.162
10120;0.030;0.591;-0.140
10160;0.081;0.712;-0.069
10200;0.090;0.632;0.062
10240;0.393;0.848;0.033
10280;-0.232;0.656;0.168
10320;0.288;0.486;-0.012
10360;-0.123;1.116;0.033
10400;-0.360;1.399;0.081
10440;-0.278;1.035;-0.030
10480;-0.126;0.654;-0.080
10520;-0.169;0.848;-0.012
10540;-0.209;1.065;-0.025
10580;-0.213;1.280;-0.062
10620;-0.210;1.216;-0.038
10660;-0.006;1.139;0.048
10700;0.122;1.161;0.098
10740;0.194;1.028;0.189
10780;0.202;0.931;0.296
10820;0.303;1.135;0.393
10840;0.680;1.114;0.177
10880;0.293;1.528;-0.214
10920;-0.023;1.420;0.085
10960;0.383;1.472;-0.398
10980;0.346;1.903;-0.352
11020;0.064;2.471;-0.180
11060;0.042;2.608;-0.261
11100;0.050;2.761;-0.319
11140;-0.103;3.038;-0.371
11160;-0.128;3.064;-0.405
11200;-0.136;3.100;-0.470
11240;-0.162;3.092;-0.505
11280;-0.159;3.206;-0.436
11320;-0.070;3.148;-0.384
11360;-0.187;3.181;-0.269
11380;-0.527;3.420;-0.180
11420;-0.498;2.864;-0.122
11460;-0.173;2.726;-0.085
11500;-0.474;2.643;0.077
11540;-0.105;2.065;0.194
11580;-0.112;2.103;0.219
11600;-0.125;2.071;0.281
11640;-0.246;1.927;0.238
11680;-0.356;1.680;0.207
11700;-0.445;1.479;0.210
11740;-0.742;1.115;0.219
11780;-0.973;0.602;-0.032
11820;-1.384;1.482;-0.245
11860;-1.172;0.930;-0.131
11900;-1.417;0.920;0.133
11940;-1.486;1.099;0.153
11980;-1.365;0.442;0.101
12020;-1.076;0.208;0.197
12060;-1.033;0.115;0.107
12100;-0.895;-0.121;0.114
12120;-0.786;-0.149;0.130
12160;-0.654;-0.149;0.107
12200;-0.522;-0.195;0.057
12220;-0.445;-0.130;0.019
12260;-0.329;-0.085;0.117
12300;-0.119;-0.126;0.115
12340;0.156;0.004;0.076
12380;0.388;0.177;0.046
12420;0.652;-0.092;0.105
12460;0.987;-0.116;0.145
12500;1.103;-0.048;0.086
12520;1.162;-0.123;0.048
12560;1.138;0.071;0.010
12600;1.228;-0.076;0.148
12640;1.291;-0.147;0.277
12680;1.183;-0.204;0.362
12720;1.167;-0.282;0.376
12760;1.111;-0.266;0.227
12800;1.087;-0.404;0.125
12840;0.954;-0.410;0.075
12880;0.759;-0.360;0.070
12920;0.640;-0.261;0.065
12960;0.520;-0.133;0.048
13000;0.312;-0.022;0.029
13020;0.168;0.049;0.031
13060;-0.084;0.091;0.021
13100;-0.291;0.288;-0.038
13140;-0.519;0.430;-0.111
13180;-0.892;0.450;-0.183
13220;-1.104;0.344;-0.199
13260;-0.845;0.626;-0.141
13300;-1.039;0.459;-0.001
13320;-1.018;0.270;0.108
13360;-0.807;0.148;0.200
13400;-0.805;0.137;0.239
13440;-0.451;0.053;0.156
13460;-0.264;-0.002;0.072
13500;0.265;0.012;-0.027
13540;0.638;-0.082;-0.043
13580;0.641;0.132;-0.043
13620;0.407;-0.363;0.107
13660;0.462;0.009;0.036
13700;0.455;0.049;-0.015
13720;0.580;-0.048;-0.020
13760;0.662;-0.266;-0.031
13800;0.622;-0.296;-0.024
13820;0.593;-0.144;-0.012
