DURACAO;AVL EIXO X;AVL EIXO Y;AVL EIXO Z
0;-0.681;0.393;0.125
40;-0.681;0.393;0.125
80;0.023;-0.007;0.005
120;0.017;0.005;0.008
160;0.016;-0.033;0.006
200;0.018;-0.028;0.007
240;0.024;-0.054;0.004
280;0.020;-0.051;0.001
320;0.023;-0.054;0.000
360;0.008;-0.012;0.005
400;0.014;-0.035;0.004
440;0.016;-0.029;0.004
480;0.014;-0.024;0.002
520;0.021;-0.017;0.007
560;0.026;-0.011;0.001
600;0.031;-0.010;-0.002
640;0.029;-0.001;-0.001
680;0.030;0.005;-0.002
720;0.029;0.007;-0.002
760;0.032;0.002;-0.002
800;0.036;0.001;-0.004
840;0.031;-0.003;-0.002
880;0.031;-0.001;0.001
920;0.026;0.001;0.001
960;0.026;0.000;0.000
1000;0.021;-0.002;0.004
1040;0.024;0.001;0.004
1080;0.023;0.004;0.005
1120;0.020;0.001;0.008
1160;0.013;-0.002;0.002
1200;0.016;0.000;0.013
1240;0.025;-0.005;0.005
1280;0.028;-0.006;0.007
1320;0.032;0.003;0.002
1360;0.031;0.009;0.004
1400;0.038;0.008;0.001
1440;0.040;0.013;0.002
1480;0.038;0.013;-0.001
1520;0.029;0.016;-0.003
1560;0.013;0.015;-0.003
1600;0.010;0.004;-0.002
1640;0.013;0.001;0.002
1680;0.013;-0.007;0.007
1720;0.010;-0.009;0.006
1760;-0.002;-0.009;0.010
1800;-0.005;-0.005;0.009
1840;-0.002;0.010;0.009
1880;-0.002;0.013;0.009
1920;0.000;0.014;0.006
1960;0.004;0.015;0.005
2000;0.003;0.013;0.002
2040;-0.002;0.012;0.002
2080;0.000;0.011;0.002
2120;0.004;0.008;0.002
2160;0.009;-0.002;0.000
2200;0.007;0.002;-0.001
2240;0.004;0.000;-0.002
2280;0.001;-0.005;-0.003
2320;0.000;-0.003;-0.003
2360;0.000;-0.006;-0.004
2400;0.002;-0.004;-0.006
2440;-0.002;-0.007;-0.004
2480;-0.004;-0.009;-0.009
2520;0.005;0.001;0.001
2560;0.012;-0.007;-0.005
2600;0.012;-0.005;-0.005
2620;0.012;-0.010;-0.005
2660;0.012;-0.007;-0.003
2700;0.009;-0.004;-0.001
2740;0.020;-0.007;-0.001
2780;0.023;-0.006;-0.001
2820;0.024;-0.007;-0.002
2860;0.024;-0.005;0.000
2900;0.024;-0.005;0.000
2940;0.026;-0.004;0.000
2980;0.028;-0.003;0.001
3020;0.034;-0.004;0.002
3060;0.032;-0.002;0.002
3100;0.032;0.001;0.003
3140;0.030;-0.002;0.003
3180;0.028;-0.002;0.001
3220;0.027;0.001;0.006
3260;0.037;0.007;0.000
3300;0.052;0.007;-0.004
3340;0.020;0.031;-0.012
3380;-0.111;0.066;-0.030
3420;-0.327;-0.016;-0.115
3460;-0.579;0.035;-0.089
3500;-0.756;-0.022;-0.059
3540;-1.013;-0.065;-0.035
3580;-1.297;-0.108;-0.021
3620;-1.669;-0.199;0.010
3660;-2.040;-0.255;0.037
3700;-2.127;-0.022;0.073
3740;-1.887;0.201;0.055
3780;-1.993;-0.036;0.247
3820;-1.563;0.099;0.333
3860;-1.169;0.156;0.055
3900;-0.732;0.091;0.178
3940;-0.272;0.107;0.147
3980;0.148;0.250;0.264
4020;0.538;0.354;0.271
4060;1.004;0.527;0.327
4100;1.065;0.622;0.361
4140;1.226;0.784;0.338
4180;1.376;0.800;0.256
4220;1.316;0.347;0.186
4260;1.232;0.293;0.192
4300;1.140;-0.251;0.048
4340;0.858;-0.035;-0.005
4360;0.569;0.152;-0.005
4400;0.575;0.002;-0.135
4440;0.503;0.227;-0.119
4480;0.436;0.233;-0.102
4500;0.483;0.233;-0.112
4540;0.784;0.270;-0.186
4580;0.854;0.332;-0.293
4620;0.839;0.632;0.079
4660;0.765;0.294;0.208
4700;0.288;0.485;0.103
4740;0.321;0.320;0.117
4780;0.122;0.139;0.012
4820;0.017;0.119;0.005
4860;-0.122;-0.079;0.064
4900;-0.164;-0.197;0.066
4940;-0.169;-0.321;0.108
4980;-0.093;-0.403;0.097
5020;-0.073;-0.588;0.148
5060;0.604;-0.468;0.038
5100;0.385;-0.859;-0.158
5140;0.442;-0.403;-0.309
5180;0.604;0.075;-0.344
5220;0.318;-0.219;-0.353
5260;0.049;0.054;-0.146
5280;0.073;-0.056;-0.098
5320;0.084;-0.157;-0.065
5360;0.059;-0.031;-0.097
5400;0.005;0.194;-0.121
5440;-0.065;0.299;-0.144
5480;-0.086;0.296;-0.203
5520;0.038;0.226;-0.283
5560;0.274;0.436;-0.370
5600;0.708;0.225;-0.215
5640;-0.772;-0.120;0.124
5680;0.549;-0.163;0.096
5720;0.437;-0.119;0.058
5760;0.006;-0.487;0.129
5800;0.194;-0.690;0.098
5840;-0.021;-0.856;0.100
5880;-0.086;-0.958;0.091
5900;-0.064;-0.988;0.097
5940;-0.123;-1.091;0.123
5980;-0.065;-1.216;0.134
6020;-0.061;-1.309;0.155
6060;0.040;-1.277;0.127
6100;0.220;-1.240;0.005
6140;0.431;-1.362;-0.004
6180;-0.134;-2.312;0.114
6220;-0.002;-2.408;-0.277
6260;0.392;-1.029;-0.280
6300;0.007;-1.801;-0.104
6340;-0.555;-2.069;0.027
6380;-0.037;-1.995;-0.008
6420;-0.032;-1.882;-0.114
6460;-0.151;-2.010;-0.158
6500;-0.035;-2.116;-0.139
6540;0.069;-1.990;-0.227
6580;0.272;-1.524;-0.393
6620;0.321;-1.563;-0.291
6660;0.160;-1.326;0.243
6700;0.550;-2.142;0.112
6740;0.384;-1.743;0.266
6780;0.200;-2.311;0.244
6820;0.218;-2.622;0.181
6860;0.067;-2.750;0.130
6900;0.029;-2.566;0.044
6940;-0.042;-2.468;-0.025
6980;-0.115;-2.392;-0.145
7020;-0.169;-2.192;-0.114
7060;-0.076;-2.098;-0.048
7100;0.051;-1.836;-0.077
7140;0.244;-1.926;0.057
7180;0.254;-2.129;0.083
7200;0.293;-2.166;0.021
7240;0.260;-1.779;-0.101
7280;0.054;-1.950;-0.003
7320;0.137;-1.844;0.007
7360;0.092;-1.863;0.027
7400;-0.043;-1.816;0.074
7440;-0.081;-1.889;0.048
7480;-0.136;-1.732;0.018
7520;-0.076;-1.440;-0.012
7560;0.020;-1.083;-0.016
7600;0.067;-0.922;-0.053
7640;0.137;-0.699;-0.081
7680;0.012;-0.858;0.125
7720;0.114;-0.582;0.116
7760;0.468;-0.187;0.045
7800;-0.005;-0.037;0.073
7840;-0.086;-0.131;-0.024
7880;0.082;-0.415;-0.040
7920;-0.079;-0.427;-0.088
7960;-0.033;-0.244;-0.108
8000;-0.067;-0.245;-0.082
8040;-0.055;-0.316;-0.052
8080;-0.076;-0.162;0.010
8120;-0.084;-0.065;0.034
8160;0.018;-0.114;0.067
8200;-0.070;-0.508;0.218
8240;0.407;-0.269;0.107
8280;0.351;-0.401;-0.030
8320;0.090;-0.568;-0.148
8340;0.248;-0.580;-0.126
8380;0.237;-0.249;-0.175
8400;0.167;-0.325;-0.163
8440;0.015;-0.085;-0.078
8480;0.132;-0.132;0.000
8520;0.106;-0.208;-0.025
8560;0.015;-0.064;-0.011
8600;0.023;0.084;-0.071
8640;-0.037;0.148;-0.139
8680;0.015;0.114;-0.173
8720;0.108;0.086;-0.238
8760;0.006;0.009;-0.302
8800;0.723;0.311;-0.210
8840;0.090;-0.018;-0.282
8880;-0.773;-0.847;0.233
8900;0.452;-0.620;0.164
8940;0.486;-0.912;0.100
8960;0.140;-0.823;0.246
9000;-0.012;-1.225;0.167
9040;0.118;-1.602;0.149
9080;-0.101;-2.278;0.117
9120;-0.088;-2.301;0.172
9160;-0.208;-2.594;0.142
9200;-0.213;-2.953;0.088
9240;-0.244;-3.040;0.076
9260;-0.295;-3.120;0.083
9300;-0.382;-3.517;-0.011
9340;-0.538;-3.616;-0.242
9380;-0.627;-3.748;-0.279
9420;-1.092;-4.542;-0.235
9460;-1.099;-2.908;-0.589
9500;-0.809;-3.066;-0.556
9540;-0.923;-2.634;-0.728
9580;-0.756;-2.737;-0.690
9620;-0.571;-2.488;-0.694
9660;-0.404;-2.312;-0.695
9700;-0.290;-2.305;-0.729
9740;-0.300;-2.310;-0.783
9780;-0.486;-2.357;-0.812
9820;-0.794;-2.074;-0.820
9860;-1.239;-1.491;-0.814
9900;-1.467;-1.264;-0.995
9940;-1.374;-0.883;-1.203
9980;-1.340;-1.072;-1.136
10020;-0.954;-0.489;-0.950
10060;-0.790;-0.395;-0.900
10100;-0.572;-0.588;-0.809
10140;-0.253;-0.455;-0.819
10180;0.015;-0.352;-0.753
10220;0.230;-0.403;-0.639
10260;0.484;-0.435;-0.491
10300;0.729;-0.504;-0.348
10340;0.974;-0.472;-0.189
10380;1.266;-0.311;-0.027
10420;1.468;-0.224;0.216
10460;1.532;-0.105;0.360
10500;1.327;0.058;0.404
10540;1.136;0.024;0.396
10580;1.375;0.143;0.450
10620;1.580;0.086;0.319
10660;1.367;0.189;0.286
10700;1.212;0.147;0.344
10740;0.925;-0.023;0.293
10780;0.963;0.127;0.297
10820;0.996;0.228;0.269
10860;0.946;0.155;0.194
10900;0.900;0.002;0.181
10940;0.770;0.018;0.175
10980;0.476;0.016;0.139
11020;0.343;0.136;0.038
11060;0.177;0.116;-0.011
11100;0.033;0.009;-0.029
11140;0.150;-0.087;-0.028
11180;0.046;-0.217;-0.057
11220;-0.161;-0.288;-0.084
11260;-0.126;-0.313;-0.140
11300;-0.068;-0.213;-0.159
11340;-0.104;-0.177;-0.104
11380;-0.123;-0.109;-0.104
11420;-0.072;0.016;-0.098
11460;-0.101;0.046;-0.086
11500;-0.126;0.063;-0.095
11540;-0.118;0.045;-0.089
11580;-0.111;0.006;-0.073
11620;-0.090;-0.040;-0.057
11660;-0.053;-0.053;-0.035
11700;-0.024;-0.034;-0.020
11740;-0.021;-0.020;-0.009
11780;-0.034;-0.001;0.008
11820;-0.015;0.040;0.024
11860;-0.024;0.030;0.021
11900;-0.012;0.040;0.023
11940;-0.009;0.043;0.026
11980;0.000;0.036;0.029
12020;-0.003;0.041;0.031
12060;0.005;0.053;0.032
12100;0.004;0.042;0.026
12140;0.010;0.038;0.026
12180;0.009;0.032;0.026
12220;0.009;0.023;0.026
12260;0.004;0.010;0.026
12300;0.005;0.007;0.019
12340;0.005;0.000;0.013
12380;0.002;-0.004;0.009
12420;0.004;0.019;0.010
12460;0.003;-0.001;-0.001
12500;0.004;0.010;-0.001
12540;0.005;-0.004;-0.004
12580;0.001;-0.002;-0.008
12620;-0.002;-0.009;-0.012
12660;-0.001;-0.005;-0.012
12700;-0.002;-0.003;-0.014
12740;0.000;-0.007;-0.012
12780;0.001;-0.005;-0.010
12820;0.002;-0.007;-0.012
12860;0.009;0.002;-0.009
12900;0.011;-0.002;-0.009
12940;0.011;0.013;-0.007
12980;0.010;0.012;-0.016
13020;0.015;0.024;-0.009
13060;0.019;0.029;-0.012
13100;0.024;0.020;-0.009
13140;0.030;0.035;-0.007
13180;0.213;-0.192;-0.021
13220;0.150;-0.252;-0.023
13260;0.188;-0.165;-0.026
13300;0.125;-0.141;-0.013
13340;0.002;-0.092;-0.005
13380;0.038;-0.019;0.001
13420;0.040;-0.007;-0.008
13460;0.061;-0.064;-0.007
13500;0.051;-0.055;-0.007
13540;0.101;-0.108;-0.011
13580;0.119;-0.198;-0.015
13620;0.137;-0.210;-0.011
13660;-0.006;-0.108;0.007
13700;-0.076;0.001;0.004
13740;-0.161;0.145;0.021
13780;-0.629;0.723;0.064
13820;-0.784;1.313;0.076
13860;0.524;-0.745;-0.056
13900;-0.372;0.297;0.032
13940;0.147;-0.126;-0.020
13980;-0.053;0.065;0.001
