DURACAO;AVL EIXO X;AVL EIXO Y;AVL EIXO Z
0;-0.001;-0.028;0.000
41;-0.001;-0.028;0.000
80;-0.007;0.011;-0.005
101;-0.001;-0.003;-0.005
140;-0.010;0.005;-0.004
180;-0.005;-0.002;-0.004
220;-0.007;0.001;-0.002
261;-0.002;-0.005;-0.002
300;-0.004;-0.001;-0.002
340;-0.003;-0.001;-0.001
381;-0.004;-0.001;-0.002
420;0.001;-0.005;-0.001
460;0.001;0.002;0.001
500;0.005;-0.003;-0.001
541;0.004;0.001;-0.001
580;0.005;0.001;0.001
620;0.007;-0.004;-0.003
661;0.007;-0.008;-0.004
700;0.008;-0.010;-0.004
740;0.003;-0.003;-0.004
780;0.003;0.000;-0.004
821;0.002;-0.002;-0.005
860;0.007;-0.003;-0.006
900;0.006;-0.002;-0.004
920;0.005;0.003;-0.004
960;0.006;-0.001;-0.002
1000;0.009;0.002;0.001
1020;0.008;0.001;0.000
1061;0.011;0.002;0.003
1100;0.009;0.006;0.005
1140;0.010;0.009;0.005
1180;0.010;0.006;0.006
1220;0.007;0.005;0.005
1261;0.009;0.009;0.003
1300;0.007;0.009;0.006
1321;0.004;0.015;0.007
1360;0.007;-0.003;0.002
1400;0.013;0.000;0.002
1441;0.013;-0.012;-0.004
1480;0.007;-0.001;-0.004
1500;0.005;0.001;-0.005
1541;0.005;0.012;-0.001
1580;0.003;0.020;-0.005
1601;0.001;0.023;-0.004
1640;0.001;0.012;-0.001
1680;0.002;0.007;-0.002
1720;0.010;-0.004;0.001
1761;0.007;-0.005;0.004
1800;0.003;0.000;0.002
1840;-0.002;0.001;0.004
1881;-0.002;0.002;0.004
1920;-0.006;0.004;0.005
1960;-0.003;-0.001;0.005
2000;-0.006;-0.002;0.003
2020;-0.005;0.000;0.003
2060;-0.002;-0.001;0.004
2101;0.001;-0.009;0.004
2140;0.003;-0.009;0.002
2180;-0.002;-0.009;0.004
2220;0.001;0.002;0.004
2261;-0.007;-0.002;0.013
2280;0.000;-0.035;0.015
2321;0.030;-0.099;0.037
2360;0.043;-0.082;0.007
2400;-0.034;0.046;-0.009
2441;-0.111;0.068;-0.006
2480;-0.156;0.035;-0.010
2520;-0.188;0.005;0.017
2560;-0.217;-0.004;0.021
2601;-0.294;0.019;-0.006
2640;-0.348;-0.082;-0.035
2680;-0.492;-0.096;-0.004
2720;-0.651;-0.082;-0.007
2761;-0.828;0.051;-0.029
2800;-0.930;0.162;0.034
2840;-1.074;0.171;0.086
2881;-1.174;0.091;0.100
2920;-1.211;0.051;0.092
2960;-1.117;0.134;0.028
3000;-1.071;0.339;0.060
3041;-0.845;0.349;0.158
3080;-0.667;0.376;0.205
3120;-0.458;0.424;0.273
3161;-0.298;0.345;0.312
3200;-0.081;0.196;0.324
3240;0.156;0.213;0.335
3280;0.358;0.301;0.396
3300;0.470;0.366;0.423
3340;0.775;0.376;0.428
3381;1.131;0.262;0.299
3400;1.134;0.327;0.272
3420;1.103;0.208;0.308
3460;1.141;-0.199;0.409
3500;1.158;-0.517;0.261
3541;0.872;-0.508;0.070
3580;0.814;0.104;0.086
3620;0.618;0.382;0.172
3661;0.449;0.311;0.001
3700;0.363;-0.006;-0.089
3740;0.338;-0.111;-0.075
3780;0.352;0.125;-0.119
3821;0.379;0.364;-0.121
3860;0.378;0.473;-0.182
3881;0.356;0.435;-0.219
3920;0.383;0.369;-0.252
3960;0.348;0.384;-0.179
4000;-0.024;0.149;-0.035
4041;0.038;-0.258;-0.119
4080;0.670;0.191;-0.104
4120;-0.016;0.405;-0.072
4161;-0.392;0.637;-0.004
4200;0.029;0.067;-0.024
4240;-0.069;-0.506;-0.285
4280;-0.238;-0.076;-0.075
4321;-0.200;0.071;0.015
4360;-0.175;0.110;0.060
4400;-0.253;0.233;0.104
4441;-0.227;0.146;0.108
4480;-0.170;-0.016;0.144
4520;-0.082;-0.060;0.232
4560;0.058;-0.147;0.246
4601;0.373;0.144;0.015
4640;0.583;0.384;-0.203
4661;0.506;0.421;-0.158
4700;0.188;-0.018;-0.049
4740;0.150;-0.729;-0.056
4780;0.205;-0.509;-0.065
4821;0.414;0.302;0.238
4860;0.192;0.172;0.265
4900;0.037;0.181;0.057
4941;0.099;-0.089;0.032
4980;0.000;-0.043;-0.018
5020;-0.108;0.155;-0.084
5060;-0.004;0.103;-0.157
5080;0.049;0.099;-0.180
5120;0.072;0.070;-0.184
5161;0.064;0.084;-0.177
5180;0.125;0.142;-0.182
5220;0.254;0.289;-0.206
5261;0.306;0.349;-0.081
5300;-0.136;0.225;-0.198
5340;0.189;0.252;0.041
5381;0.047;0.319;0.280
5420;-0.117;0.371;0.034
5460;0.018;-0.197;-0.167
5500;-0.089;-0.487;-0.098
5541;-0.243;0.108;0.009
5580;-0.209;-0.227;0.046
5620;-0.202;-0.310;0.084
5660;-0.184;-0.058;0.160
5700;-0.111;-0.018;0.174
5740;-0.117;-0.029;0.210
5760;-0.101;0.021;0.258
5800;0.040;-0.097;0.266
5840;0.114;-0.069;0.278
5880;0.376;-0.140;0.175
5920;0.859;0.404;-0.197
5960;0.495;0.878;-0.103
6000;0.217;0.451;-0.147
6040;-0.130;0.129;-0.198
6080;0.120;0.919;0.060
6120;0.290;1.301;0.244
6140;0.123;1.378;0.230
6180;0.045;1.525;0.089
6220;0.142;1.472;0.040
6260;-0.030;1.553;-0.020
6300;-0.086;1.590;-0.101
6340;-0.029;1.720;-0.194
6380;-0.071;1.820;-0.265
6420;-0.148;1.804;-0.283
6460;-0.153;1.812;-0.213
6500;-0.043;1.911;-0.128
6540;0.012;2.040;-0.182
6580;-0.319;2.222;-0.132
6620;-0.572;1.947;-0.042
6660;-0.125;1.852;-0.074
6700;-0.098;2.005;-0.107
6740;-0.192;2.307;-0.083
6780;-0.111;2.243;-0.067
6820;-0.030;2.004;-0.076
6860;-0.010;2.013;0.009
6900;0.015;2.116;0.113
6940;0.014;2.276;0.169
6980;-0.037;2.296;0.182
7020;0.000;2.173;0.201
7060;0.012;2.112;0.247
7100;0.081;1.980;0.318
7140;0.107;1.847;0.389
7180;0.192;1.721;0.432
7220;0.291;1.594;0.436
7260;0.343;1.439;0.308
7300;0.243;1.337;0.161
7340;0.191;1.500;0.102
7380;0.231;1.470;0.043
7420;0.040;1.313;0.062
7460;-0.150;1.038;0.158
7500;-0.093;0.926;0.199
7540;-0.142;0.651;0.324
7580;-0.173;0.492;0.274
7620;-0.056;0.670;0.227
7660;-0.108;0.533;0.225
7700;-0.177;0.522;0.120
7720;-0.157;0.524;0.083
7760;-0.020;0.530;0.036
7800;-0.023;0.627;0.045
7840;-0.026;0.781;-0.025
7880;0.043;0.894;-0.098
7920;0.103;1.069;-0.184
7960;0.094;1.060;-0.158
8000;-0.027;0.671;-0.074
8040;-0.109;0.318;-0.150
8080;0.318;0.572;-0.068
8120;0.217;0.853;0.053
8160;-0.215;0.955;0.060
8200;0.048;0.528;0.001
8240;0.205;-0.112;-0.173
8280;-0.040;0.133;-0.133
8320;-0.106;0.316;-0.036
8360;-0.081;0.089;-0.040
8400;-0.104;0.197;0.008
8440;-0.048;0.200;0.075
8480;0.040;0.139;0.109
8520;0.023;0.074;0.150
8560;-0.057;-0.004;0.224
8600;0.010;-0.037;0.134
8640;0.059;0.030;0.076
8680;0.379;-0.026;-0.098
8720;0.427;0.327;-0.056
8740;0.347;0.188;-0.058
8760;0.336;-0.029;-0.091
8800;0.144;-0.394;-0.203
8840;-0.009;-0.053;-0.166
8880;0.139;0.262;0.115
8920;0.035;0.216;0.041
8940;0.014;0.298;-0.017
8980;0.118;0.273;0.018
9020;0.104;0.144;0.051
9060;0.038;0.109;-0.037
9100;0.064;0.020;-0.112
9140;0.102;0.165;-0.140
9180;-0.014;0.346;-0.093
9200;-0.032;0.390;-0.086
9240;0.004;0.316;-0.036
9280;0.280;0.341;-0.097
9320;-0.022;0.217;-0.048
9360;-0.226;0.474;-0.007
9400;0.075;0.673;0.109
9440;-0.139;0.583;0.086
9480;-0.213;0.231;-0.152
